file,R2,r,trait,cs,mode,cv,sp,type
asi_real_d2_cv3_sp7.ghatREL1,0.151148335511724,0.388778002865034,asi,real,d2,cv3,sp7.ghatREL1,real
asi_real_d2_cv3_sp8.ghatREL1,0.103087977141806,0.321073164779939,asi,real,d2,cv3,sp8.ghatREL1,real
asi_real_d2_cv3_sp9.ghatREL1,0.328158785288266,0.572851451327712,asi,real,d2,cv3,sp9.ghatREL1,real
asi_real_d2_cv4_sp10.ghatREL1,0.172483974210453,0.415311899914333,asi,real,d2,cv4,sp10.ghatREL1,real
asi_real_d2_cv4_sp1.ghatREL1,0.212206327292128,0.46065857996148,asi,real,d2,cv4,sp1.ghatREL1,real
asi_real_d2_cv4_sp2.ghatREL1,0.0542726816168165,0.232964979378482,asi,real,d2,cv4,sp2.ghatREL1,real
asi_real_d2_cv4_sp3.ghatREL1,0.346268409533116,0.588445757511358,asi,real,d2,cv4,sp3.ghatREL1,real
asi_real_d2_cv4_sp4.ghatREL1,0.151812057036739,0.389630667474647,asi,real,d2,cv4,sp4.ghatREL1,real
asi_real_d2_cv4_sp5.ghatREL1,0.207493262448243,0.455514283473354,asi,real,d2,cv4,sp5.ghatREL1,real
asi_real_d2_cv4_sp6.ghatREL1,0.203463642670829,0.451069443290974,asi,real,d2,cv4,sp6.ghatREL1,real
asi_real_d2_cv4_sp7.ghatREL1,0.357417644779367,0.597844164293144,asi,real,d2,cv4,sp7.ghatREL1,real
asi_real_d2_cv4_sp8.ghatREL1,0.00940106587859013,0.0969590938416306,asi,real,d2,cv4,sp8.ghatREL1,real
asi_real_d2_cv4_sp9.ghatREL1,0.0950754114231786,0.308343009363239,asi,real,d2,cv4,sp9.ghatREL1,real
asi_real_d2_cv5_sp10.ghatREL1,0.0111651485540282,0.105665266545011,asi,real,d2,cv5,sp10.ghatREL1,real
asi_real_d2_cv5_sp1.ghatREL1,0.128769633506728,0.358844859941908,asi,real,d2,cv5,sp1.ghatREL1,real
asi_real_d2_cv5_sp2.ghatREL1,0.597875211110207,0.77322390748748,asi,real,d2,cv5,sp2.ghatREL1,real
asi_real_d2_cv5_sp3.ghatREL1,0.0759673858037545,0.275621816632418,asi,real,d2,cv5,sp3.ghatREL1,real
asi_real_d2_cv5_sp4.ghatREL1,0.0694264424714394,0.263488979791261,asi,real,d2,cv5,sp4.ghatREL1,real
asi_real_d2_cv5_sp5.ghatREL1,0.203105030961535,0.450671755229385,asi,real,d2,cv5,sp5.ghatREL1,real
asi_real_d2_cv5_sp6.ghatREL1,0.251320557138368,0.501318817857825,asi,real,d2,cv5,sp6.ghatREL1,real
asi_real_d2_cv5_sp7.ghatREL1,0.268203182630957,0.517883367787533,asi,real,d2,cv5,sp7.ghatREL1,real
asi_real_d2_cv5_sp8.ghatREL1,0.020448933528104,0.142999767580594,asi,real,d2,cv5,sp8.ghatREL1,real
asi_real_d2_cv5_sp9.ghatREL1,0.200493540942911,0.447765051051231,asi,real,d2,cv5,sp9.ghatREL1,real
dtp_real_a2_cv1_sp10.ghatREL1,0.311199430764218,0.557852517036732,dtp,real,a2,cv1,sp10.ghatREL1,real
dtp_real_a2_cv1_sp1.ghatREL1,0.129621411827588,0.360029737421214,dtp,real,a2,cv1,sp1.ghatREL1,real
dtp_real_a2_cv1_sp2.ghatREL1,0.348135621051128,0.590030186559237,dtp,real,a2,cv1,sp2.ghatREL1,real
dtp_real_a2_cv1_sp3.ghatREL1,0.0484825704519233,0.220187580149116,dtp,real,a2,cv1,sp3.ghatREL1,real
dtp_real_a2_cv1_sp4.ghatREL1,0.0267245591005876,0.163476478738036,dtp,real,a2,cv1,sp4.ghatREL1,real
dtp_real_a2_cv1_sp5.ghatREL1,0.0289189491928322,0.170055723787329,dtp,real,a2,cv1,sp5.ghatREL1,real
dtp_real_a2_cv1_sp6.ghatREL1,0.19147378189863,0.437577172506325,dtp,real,a2,cv1,sp6.ghatREL1,real
dtp_real_a2_cv1_sp7.ghatREL1,0.068054809901831,0.26087316822899,dtp,real,a2,cv1,sp7.ghatREL1,real
dtp_real_a2_cv1_sp8.ghatREL1,0.0481525593383748,-0.21943691425641,dtp,real,a2,cv1,sp8.ghatREL1,real
