file,R2,r,trait,cs,mode,sp,cv
dtp_cs1_d2_sp9_cv4.ghatREL1,0.211182750837117,0.459546244503333,dtp,cs1,d2,sp9,cv4.ghatREL1
dtp_cs1_d2_sp9_cv5.ghatREL1,0.216518704852245,0.465315704497758,dtp,cs1,d2,sp9,cv5.ghatREL1
dtp_cs2_a2_sp10_cv1.ghatREL1,0.620782279392174,0.787897378718939,dtp,cs2,a2,sp10,cv1.ghatREL1
dtp_cs2_a2_sp10_cv2.ghatREL1,0.0678548871135782,0.260489706348597,dtp,cs2,a2,sp10,cv2.ghatREL1
dtp_cs2_a2_sp10_cv3.ghatREL1,0.625919175475103,0.79115053907275,dtp,cs2,a2,sp10,cv3.ghatREL1
dtp_cs2_a2_sp10_cv4.ghatREL1,0.62210916898197,0.788738973921011,dtp,cs2,a2,sp10,cv4.ghatREL1
dtp_cs2_a2_sp10_cv5.ghatREL1,0.545650976206521,0.738681918153221,dtp,cs2,a2,sp10,cv5.ghatREL1
dtp_cs2_a2_sp1_cv1.ghatREL1,0.538829975500157,0.734050390300391,dtp,cs2,a2,sp1,cv1.ghatREL1
dtp_cs2_a2_sp1_cv2.ghatREL1,0.12288708169378,0.350552537708373,dtp,cs2,a2,sp1,cv2.ghatREL1
dtp_cs2_a2_sp1_cv3.ghatREL1,0.54855889806102,0.740647620708404,dtp,cs2,a2,sp1,cv3.ghatREL1
dtp_cs2_a2_sp1_cv4.ghatREL1,0.0633955346304886,0.25178469896022,dtp,cs2,a2,sp1,cv4.ghatREL1
dtp_cs2_a2_sp1_cv5.ghatREL1,0.2675047889864,0.517208651306608,dtp,cs2,a2,sp1,cv5.ghatREL1
dtp_cs2_a2_sp2_cv1.ghatREL1,0.588763145547618,0.76730902871504,dtp,cs2,a2,sp2,cv1.ghatREL1
dtp_cs2_a2_sp2_cv2.ghatREL1,0.599607936074305,0.774343551709643,dtp,cs2,a2,sp2,cv2.ghatREL1
dtp_cs2_a2_sp2_cv3.ghatREL1,0.297365943905699,0.545312702864787,dtp,cs2,a2,sp2,cv3.ghatREL1
dtp_cs2_a2_sp2_cv4.ghatREL1,0.226485591717242,0.475905023841146,dtp,cs2,a2,sp2,cv4.ghatREL1
dtp_cs2_a2_sp2_cv5.ghatREL1,0.597446999756599,0.772946957919234,dtp,cs2,a2,sp2,cv5.ghatREL1
dtp_cs2_a2_sp3_cv1.ghatREL1,0.526604625191218,0.725675289086805,dtp,cs2,a2,sp3,cv1.ghatREL1
dtp_cs2_a2_sp3_cv2.ghatREL1,0.257587871233879,0.507531152968839,dtp,cs2,a2,sp3,cv2.ghatREL1
dtp_cs2_a2_sp3_cv3.ghatREL1,0.571015474857229,0.75565565891961,dtp,cs2,a2,sp3,cv3.ghatREL1
dtp_cs2_a2_sp3_cv4.ghatREL1,0.459667655863977,0.677987946695203,dtp,cs2,a2,sp3,cv4.ghatREL1
dtp_cs2_a2_sp3_cv5.ghatREL1,0.176054393056694,0.419588361440941,dtp,cs2,a2,sp3,cv5.ghatREL1
dtp_cs2_a2_sp4_cv1.ghatREL1,0.2842399926571,0.533141625327736,dtp,cs2,a2,sp4,cv1.ghatREL1
dtp_cs2_a2_sp4_cv2.ghatREL1,0.323578276546719,0.568839411914048,dtp,cs2,a2,sp4,cv2.ghatREL1
dtp_cs2_a2_sp4_cv3.ghatREL1,0.357294677396155,0.597741313108066,dtp,cs2,a2,sp4,cv3.ghatREL1
dtp_cs2_a2_sp4_cv4.ghatREL1,0.314681325200876,0.560964638101972,dtp,cs2,a2,sp4,cv4.ghatREL1
dtp_cs2_a2_sp4_cv5.ghatREL1,0.839359325176631,0.916165555550213,dtp,cs2,a2,sp4,cv5.ghatREL1
dtp_cs2_a2_sp5_cv1.ghatREL1,0.457950796507453,0.676720619242131,dtp,cs2,a2,sp5,cv1.ghatREL1
dtp_cs2_a2_sp5_cv2.ghatREL1,0.528858861404738,0.727226829403823,dtp,cs2,a2,sp5,cv2.ghatREL1
dtp_cs2_a2_sp5_cv3.ghatREL1,0.00140696581320904,-0.0375095429618789,dtp,cs2,a2,sp5,cv3.ghatREL1
dtp_cs2_a2_sp5_cv4.ghatREL1,0.310221058964189,0.556974917715501,dtp,cs2,a2,sp5,cv4.ghatREL1
dtp_cs2_a2_sp5_cv5.ghatREL1,0.00747592319206758,-0.0864634211216951,dtp,cs2,a2,sp5,cv5.ghatREL1
dtp_cs2_a2_sp6_cv1.ghatREL1,0.530279904393572,0.728203202680112,dtp,cs2,a2,sp6,cv1.ghatREL1
dtp_cs2_a2_sp6_cv2.ghatREL1,0.631868089657526,0.794901308124176,dtp,cs2,a2,sp6,cv2.ghatREL1
dtp_cs2_a2_sp6_cv3.ghatREL1,0.349115283185736,0.590859783016018,dtp,cs2,a2,sp6,cv3.ghatREL1
dtp_cs2_a2_sp6_cv4.ghatREL1,0.098718396779082,0.314194838880402,dtp,cs2,a2,sp6,cv4.ghatREL1
dtp_cs2_a2_sp6_cv5.ghatREL1,0.258709348344206,0.508634788767153,dtp,cs2,a2,sp6,cv5.ghatREL1
dtp_cs2_a2_sp7_cv1.ghatREL1,0.477236359407858,0.690822958078159,dtp,cs2,a2,sp7,cv1.ghatREL1
dtp_cs2_a2_sp7_cv2.ghatREL1,0.111931199004988,0.334561203675782,dtp,cs2,a2,sp7,cv2.ghatREL1
dtp_cs2_a2_sp7_cv3.ghatREL1,0.645492183641375,0.80342528192818,dtp,cs2,a2,sp7,cv3.ghatREL1
dtp_cs2_a2_sp7_cv4.ghatREL1,0.537805714629121,0.733352380939151,dtp,cs2,a2,sp7,cv4.ghatREL1
dtp_cs2_a2_sp7_cv5.ghatREL1,0.391005600561327,0.625304406318496,dtp,cs2,a2,sp7,cv5.ghatREL1
dtp_cs2_a2_sp8_cv1.ghatREL1,0.00119207115280071,0.0345263834306564,dtp,cs2,a2,sp8,cv1.ghatREL1
dtp_cs2_a2_sp8_cv2.ghatREL1,0.551274685764417,0.742478744318258,dtp,cs2,a2,sp8,cv2.ghatREL1
dtp_cs2_a2_sp8_cv3.ghatREL1,0.154238863713496,0.392732560037356,dtp,cs2,a2,sp8,cv3.ghatREL1
dtp_cs2_a2_sp8_cv4.ghatREL1,0.414747256285896,0.644008739293106,dtp,cs2,a2,sp8,cv4.ghatREL1
dtp_cs2_a2_sp8_cv5.ghatREL1,0.869308069917255,0.932366918073167,dtp,cs2,a2,sp8,cv5.ghatREL1
dtp_cs2_a2_sp9_cv1.ghatREL1,0.551261617585036,0.742469943893378,dtp,cs2,a2,sp9,cv1.ghatREL1
dtp_cs2_a2_sp9_cv2.ghatREL1,0.497858809730311,0.705591106612258,dtp,cs2,a2,sp9,cv2.ghatREL1
dtp_cs2_a2_sp9_cv3.ghatREL1,0.181847339496718,0.426435621749307,dtp,cs2,a2,sp9,cv3.ghatREL1
dtp_cs2_a2_sp9_cv4.ghatREL1,0.278381696206688,0.527618892958439,dtp,cs2,a2,sp9,cv4.ghatREL1
dtp_cs2_a2_sp9_cv5.ghatREL1,0.280578172465578,0.529696302106762,dtp,cs2,a2,sp9,cv5.ghatREL1
dtp_cs2_d2_sp10_cv1.ghatREL1,0.736572732166081,0.858238155855402,dtp,cs2,d2,sp10,cv1.ghatREL1
dtp_cs2_d2_sp10_cv2.ghatREL1,0.0784005526087141,0.280000986799536,dtp,cs2,d2,sp10,cv2.ghatREL1
dtp_cs2_d2_sp10_cv3.ghatREL1,0.715228435934576,0.84571179247695,dtp,cs2,d2,sp10,cv3.ghatREL1
dtp_cs2_d2_sp10_cv4.ghatREL1,0.436888736341442,0.660975594361427,dtp,cs2,d2,sp10,cv4.ghatREL1
dtp_cs2_d2_sp10_cv5.ghatREL1,0.488345737051535,0.698817384623147,dtp,cs2,d2,sp10,cv5.ghatREL1
dtp_cs2_d2_sp1_cv1.ghatREL1,0.63580150885353,0.79737162531252,dtp,cs2,d2,sp1,cv1.ghatREL1
dtp_cs2_d2_sp1_cv2.ghatREL1,0.421622722628051,0.649324820585237,dtp,cs2,d2,sp1,cv2.ghatREL1
dtp_cs2_d2_sp1_cv3.ghatREL1,0.6744810294689,0.821267940119971,dtp,cs2,d2,sp1,cv3.ghatREL1
dtp_cs2_d2_sp1_cv4.ghatREL1,0.626380833003772,0.791442248685128,dtp,cs2,d2,sp1,cv4.ghatREL1
dtp_cs2_d2_sp1_cv5.ghatREL1,0.158396527871227,0.397990612792848,dtp,cs2,d2,sp1,cv5.ghatREL1
dtp_cs2_d2_sp2_cv1.ghatREL1,0.368293875670581,0.606872207034217,dtp,cs2,d2,sp2,cv1.ghatREL1
dtp_cs2_d2_sp2_cv2.ghatREL1,0.421813424636952,0.649471650372017,dtp,cs2,d2,sp2,cv2.ghatREL1
dtp_cs2_d2_sp2_cv3.ghatREL1,0.450951271317074,0.67152905470804,dtp,cs2,d2,sp2,cv3.ghatREL1
dtp_cs2_d2_sp2_cv4.ghatREL1,0.501455972165581,0.708135560585388,dtp,cs2,d2,sp2,cv4.ghatREL1
dtp_cs2_d2_sp2_cv5.ghatREL1,0.730462093501229,0.854670751518519,dtp,cs2,d2,sp2,cv5.ghatREL1
dtp_cs2_d2_sp3_cv1.ghatREL1,0.473072377687858,0.687802571736874,dtp,cs2,d2,sp3,cv1.ghatREL1
dtp_cs2_d2_sp3_cv2.ghatREL1,0.660730139948177,0.812853086325061,dtp,cs2,d2,sp3,cv2.ghatREL1
dtp_cs2_d2_sp3_cv3.ghatREL1,0.521377197703933,0.722064538461718,dtp,cs2,d2,sp3,cv3.ghatREL1
dtp_cs2_d2_sp3_cv4.ghatREL1,0.743179366501155,0.862078515276396,dtp,cs2,d2,sp3,cv4.ghatREL1
dtp_cs2_d2_sp3_cv5.ghatREL1,0.747580245427548,0.864627229173097,dtp,cs2,d2,sp3,cv5.ghatREL1
dtp_cs2_d2_sp4_cv1.ghatREL1,0.645127051125434,0.803198014891368,dtp,cs2,d2,sp4,cv1.ghatREL1
dtp_cs2_d2_sp4_cv2.ghatREL1,0.516246526737547,0.718502976150793,dtp,cs2,d2,sp4,cv2.ghatREL1
dtp_cs2_d2_sp4_cv3.ghatREL1,0.735123863173109,0.857393645400471,dtp,cs2,d2,sp4,cv3.ghatREL1
dtp_cs2_d2_sp4_cv4.ghatREL1,0.24710675501099,0.497098335353268,dtp,cs2,d2,sp4,cv4.ghatREL1
dtp_cs2_d2_sp4_cv5.ghatREL1,0.369129066817989,0.607559928581526,dtp,cs2,d2,sp4,cv5.ghatREL1
dtp_cs2_d2_sp5_cv1.ghatREL1,0.5308222184214,0.728575472014671,dtp,cs2,d2,sp5,cv1.ghatREL1
dtp_cs2_d2_sp5_cv2.ghatREL1,0.848635807360705,0.921214311309103,dtp,cs2,d2,sp5,cv2.ghatREL1
dtp_cs2_d2_sp5_cv3.ghatREL1,0.000945640314541553,-0.0307512652510682,dtp,cs2,d2,sp5,cv3.ghatREL1
dtp_cs2_d2_sp5_cv4.ghatREL1,0.591117473008491,0.768841643648737,dtp,cs2,d2,sp5,cv4.ghatREL1
dtp_cs2_d2_sp5_cv5.ghatREL1,0.0427222031656897,0.20669350054051,dtp,cs2,d2,sp5,cv5.ghatREL1
dtp_cs2_d2_sp6_cv1.ghatREL1,0.615832382948794,0.784749885599733,dtp,cs2,d2,sp6,cv1.ghatREL1
dtp_cs2_d2_sp6_cv2.ghatREL1,0.492417988601244,0.701725009245961,dtp,cs2,d2,sp6,cv2.ghatREL1
dtp_cs2_d2_sp6_cv3.ghatREL1,0.378508468758445,0.615230419240178,dtp,cs2,d2,sp6,cv3.ghatREL1
dtp_cs2_d2_sp6_cv4.ghatREL1,0.602349252834583,0.776111623952755,dtp,cs2,d2,sp6,cv4.ghatREL1
dtp_cs2_d2_sp6_cv5.ghatREL1,0.550206889574998,0.74175932051778,dtp,cs2,d2,sp6,cv5.ghatREL1
dtp_cs2_d2_sp7_cv1.ghatREL1,0.731958205588042,0.855545560205909,dtp,cs2,d2,sp7,cv1.ghatREL1
dtp_cs2_d2_sp7_cv2.ghatREL1,0.204564190192355,0.452287729429348,dtp,cs2,d2,sp7,cv2.ghatREL1
dtp_cs2_d2_sp7_cv3.ghatREL1,0.683253449351912,0.826591464601415,dtp,cs2,d2,sp7,cv3.ghatREL1
dtp_cs2_d2_sp7_cv4.ghatREL1,0.417472537361027,0.646121147588459,dtp,cs2,d2,sp7,cv4.ghatREL1
dtp_cs2_d2_sp7_cv5.ghatREL1,0.833371700772013,0.912891943645037,dtp,cs2,d2,sp7,cv5.ghatREL1
dtp_cs2_d2_sp8_cv1.ghatREL1,0.254467570347575,0.504447787533631,dtp,cs2,d2,sp8,cv1.ghatREL1
dtp_cs2_d2_sp8_cv2.ghatREL1,0.289073726908748,0.537655769901847,dtp,cs2,d2,sp8,cv2.ghatREL1
dtp_cs2_d2_sp8_cv3.ghatREL1,0.431002727056227,0.656507979430735,dtp,cs2,d2,sp8,cv3.ghatREL1
dtp_cs2_d2_sp8_cv4.ghatREL1,0.458640625096691,0.677230112367053,dtp,cs2,d2,sp8,cv4.ghatREL1
dtp_cs2_d2_sp8_cv5.ghatREL1,0.513524123411884,0.716605975004314,dtp,cs2,d2,sp8,cv5.ghatREL1
dtp_cs2_d2_sp9_cv1.ghatREL1,0.46964607595015,0.685307285785107,dtp,cs2,d2,sp9,cv1.ghatREL1
dtp_cs2_d2_sp9_cv2.ghatREL1,0.56577143509559,0.752177794870063,dtp,cs2,d2,sp9,cv2.ghatREL1
dtp_cs2_d2_sp9_cv3.ghatREL1,0.484934200742838,0.696372171143303,dtp,cs2,d2,sp9,cv3.ghatREL1
dtp_cs2_d2_sp9_cv4.ghatREL1,0.698193622519147,0.835579812177836,dtp,cs2,d2,sp9,cv4.ghatREL1
dtp_cs2_d2_sp9_cv5.ghatREL1,0.327275982353744,0.572080398505091,dtp,cs2,d2,sp9,cv5.ghatREL1
dtp_cs3_a2_sp10_cv1.ghatREL1,0.599699467958108,0.774402652344443,dtp,cs3,a2,sp10,cv1.ghatREL1
dtp_cs3_a2_sp10_cv2.ghatREL1,0.0371088827836921,-0.192636660020081,dtp,cs3,a2,sp10,cv2.ghatREL1
dtp_cs3_a2_sp10_cv3.ghatREL1,0.275112713444731,0.524511881128284,dtp,cs3,a2,sp10,cv3.ghatREL1
dtp_cs3_a2_sp10_cv4.ghatREL1,0.151788121762099,0.389599950926715,dtp,cs3,a2,sp10,cv4.ghatREL1
dtp_cs3_a2_sp10_cv5.ghatREL1,0.297282753930878,0.545236420216843,dtp,cs3,a2,sp10,cv5.ghatREL1
dtp_cs3_a2_sp1_cv1.ghatREL1,0.470154842909807,0.685678381538901,dtp,cs3,a2,sp1,cv1.ghatREL1
dtp_cs3_a2_sp1_cv2.ghatREL1,0.0273242860685183,0.165300593067654,dtp,cs3,a2,sp1,cv2.ghatREL1
dtp_cs3_a2_sp1_cv3.ghatREL1,0.569817238453978,0.754862397032716,dtp,cs3,a2,sp1,cv3.ghatREL1
dtp_cs3_a2_sp1_cv4.ghatREL1,0.484346836547758,0.695950311838251,dtp,cs3,a2,sp1,cv4.ghatREL1
dtp_cs3_a2_sp1_cv5.ghatREL1,0.0718113700195549,0.267976435567672,dtp,cs3,a2,sp1,cv5.ghatREL1
dtp_cs3_a2_sp2_cv1.ghatREL1,0.0885489144191813,0.297571696266935,dtp,cs3,a2,sp2,cv1.ghatREL1
dtp_cs3_a2_sp2_cv2.ghatREL1,0.130118368161864,0.360719237304949,dtp,cs3,a2,sp2,cv2.ghatREL1
dtp_cs3_a2_sp2_cv3.ghatREL1,0.172935685618444,0.415855366225379,dtp,cs3,a2,sp2,cv3.ghatREL1
dtp_cs3_a2_sp2_cv4.ghatREL1,0.0244750170645007,0.156444933009991,dtp,cs3,a2,sp2,cv4.ghatREL1
dtp_cs3_a2_sp2_cv5.ghatREL1,0.332015922285311,0.576208228234647,dtp,cs3,a2,sp2,cv5.ghatREL1
dtp_cs3_a2_sp3_cv1.ghatREL1,0.298919663292884,0.546735460065363,dtp,cs3,a2,sp3,cv1.ghatREL1
dtp_cs3_a2_sp3_cv2.ghatREL1,0.179624823682887,0.423821688547067,dtp,cs3,a2,sp3,cv2.ghatREL1
dtp_cs3_a2_sp3_cv3.ghatREL1,0.247619605447259,0.497613912031465,dtp,cs3,a2,sp3,cv3.ghatREL1
dtp_cs3_a2_sp3_cv4.ghatREL1,0.0874690374724757,0.295751648300522,dtp,cs3,a2,sp3,cv4.ghatREL1
dtp_cs3_a2_sp3_cv5.ghatREL1,0.123682040211151,0.351684574883731,dtp,cs3,a2,sp3,cv5.ghatREL1
dtp_cs3_a2_sp4_cv1.ghatREL1,0.0692614166021451,-0.263175638314311,dtp,cs3,a2,sp4,cv1.ghatREL1
dtp_cs3_a2_sp4_cv2.ghatREL1,0.175565033712543,0.419004813471806,dtp,cs3,a2,sp4,cv2.ghatREL1
dtp_cs3_a2_sp4_cv3.ghatREL1,0.183194720600866,0.428012523883199,dtp,cs3,a2,sp4,cv3.ghatREL1
dtp_cs3_a2_sp4_cv4.ghatREL1,0.0216691801465853,0.147204552057962,dtp,cs3,a2,sp4,cv4.ghatREL1
dtp_cs3_a2_sp4_cv5.ghatREL1,0.687864230401226,0.829375807701928,dtp,cs3,a2,sp4,cv5.ghatREL1
dtp_cs3_a2_sp5_cv1.ghatREL1,0.157223752360122,0.396514504602444,dtp,cs3,a2,sp5,cv1.ghatREL1
dtp_cs3_a2_sp5_cv2.ghatREL1,0.509553341981585,0.713830051189767,dtp,cs3,a2,sp5,cv2.ghatREL1
dtp_cs3_a2_sp5_cv3.ghatREL1,0.00334514622160771,-0.0578372390558861,dtp,cs3,a2,sp5,cv3.ghatREL1
dtp_cs3_a2_sp5_cv4.ghatREL1,7.19884742932304e-07,0.000848460218827202,dtp,cs3,a2,sp5,cv4.ghatREL1
dtp_cs3_a2_sp5_cv5.ghatREL1,0.0131589085279519,-0.114712285863163,dtp,cs3,a2,sp5,cv5.ghatREL1
dtp_cs3_a2_sp6_cv1.ghatREL1,0.202740299580403,0.45026692037102,dtp,cs3,a2,sp6,cv1.ghatREL1
dtp_cs3_a2_sp6_cv2.ghatREL1,0.11324756084974,0.336522749379206,dtp,cs3,a2,sp6,cv2.ghatREL1
dtp_cs3_a2_sp6_cv3.ghatREL1,0.0739057907453948,0.271856194973362,dtp,cs3,a2,sp6,cv3.ghatREL1
dtp_cs3_a2_sp6_cv4.ghatREL1,0.0215501321538036,0.146799632675983,dtp,cs3,a2,sp6,cv4.ghatREL1
dtp_cs3_a2_sp6_cv5.ghatREL1,0.223760673127414,0.473033479922313,dtp,cs3,a2,sp6,cv5.ghatREL1
dtp_cs3_a2_sp7_cv1.ghatREL1,0.080993827213953,0.284594144728863,dtp,cs3,a2,sp7,cv1.ghatREL1
dtp_cs3_a2_sp7_cv2.ghatREL1,0.0805847954850874,0.283874612258806,dtp,cs3,a2,sp7,cv2.ghatREL1
dtp_cs3_a2_sp7_cv3.ghatREL1,0.246797159470054,0.496786835041,dtp,cs3,a2,sp7,cv3.ghatREL1
dtp_cs3_a2_sp7_cv4.ghatREL1,0.154842063288533,0.393499762755371,dtp,cs3,a2,sp7,cv4.ghatREL1
dtp_cs3_a2_sp7_cv5.ghatREL1,0.276483876737848,0.525817341610039,dtp,cs3,a2,sp7,cv5.ghatREL1
dtp_cs3_a2_sp8_cv1.ghatREL1,0.0476427338275021,-0.218272155410401,dtp,cs3,a2,sp8,cv1.ghatREL1
dtp_cs3_a2_sp8_cv2.ghatREL1,0.316037086375075,0.562171758784693,dtp,cs3,a2,sp8,cv2.ghatREL1
dtp_cs3_a2_sp8_cv3.ghatREL1,0.0242899746802855,0.155852413135907,dtp,cs3,a2,sp8,cv3.ghatREL1
dtp_cs3_a2_sp8_cv4.ghatREL1,0.275481192600003,0.524863022702117,dtp,cs3,a2,sp8,cv4.ghatREL1
dtp_cs3_a2_sp8_cv5.ghatREL1,0.390295573248039,0.624736403011733,dtp,cs3,a2,sp8,cv5.ghatREL1
dtp_cs3_a2_sp9_cv1.ghatREL1,0.0214764850668946,0.146548575792788,dtp,cs3,a2,sp9,cv1.ghatREL1
dtp_cs3_a2_sp9_cv2.ghatREL1,0.0626778441963844,0.250355435723661,dtp,cs3,a2,sp9,cv2.ghatREL1
dtp_cs3_a2_sp9_cv3.ghatREL1,0.0600411542097135,0.245032965557113,dtp,cs3,a2,sp9,cv3.ghatREL1
dtp_cs3_a2_sp9_cv4.ghatREL1,0.270294122108311,0.5198981843672,dtp,cs3,a2,sp9,cv4.ghatREL1
dtp_cs3_a2_sp9_cv5.ghatREL1,0.0829249847693614,0.287966985554527,dtp,cs3,a2,sp9,cv5.ghatREL1
dtp_cs3_d2_sp10_cv1.ghatREL1,0.842245344312803,0.917739257258184,dtp,cs3,d2,sp10,cv1.ghatREL1
dtp_cs3_d2_sp10_cv2.ghatREL1,0.16003941658388,0.400049267695718,dtp,cs3,d2,sp10,cv2.ghatREL1
dtp_cs3_d2_sp10_cv3.ghatREL1,0.335387147788894,0.579126193319637,dtp,cs3,d2,sp10,cv3.ghatREL1
dtp_cs3_d2_sp10_cv4.ghatREL1,0.336916618399802,0.580445189832599,dtp,cs3,d2,sp10,cv4.ghatREL1
dtp_cs3_d2_sp10_cv5.ghatREL1,0.426062058881666,0.652734294243581,dtp,cs3,d2,sp10,cv5.ghatREL1
dtp_cs3_d2_sp1_cv1.ghatREL1,0.633359927405188,0.795839134125225,dtp,cs3,d2,sp1,cv1.ghatREL1
dtp_cs3_d2_sp1_cv2.ghatREL1,0.340578441154583,0.583590987896988,dtp,cs3,d2,sp1,cv2.ghatREL1
dtp_cs3_d2_sp1_cv3.ghatREL1,0.616382434169038,0.785100270136903,dtp,cs3,d2,sp1,cv3.ghatREL1
dtp_cs3_d2_sp1_cv4.ghatREL1,0.694371552070101,0.833289596760995,dtp,cs3,d2,sp1,cv4.ghatREL1
dtp_cs3_d2_sp1_cv5.ghatREL1,0.149987919912197,0.387282738980447,dtp,cs3,d2,sp1,cv5.ghatREL1
dtp_cs3_d2_sp2_cv1.ghatREL1,0.258880559045847,0.508803065090853,dtp,cs3,d2,sp2,cv1.ghatREL1
dtp_cs3_d2_sp2_cv2.ghatREL1,0.484398603791724,0.695987502611738,dtp,cs3,d2,sp2,cv2.ghatREL1
dtp_cs3_d2_sp2_cv3.ghatREL1,0.644591343907283,0.802864461728929,dtp,cs3,d2,sp2,cv3.ghatREL1
dtp_cs3_d2_sp2_cv4.ghatREL1,0.465175492476242,0.682037750037519,dtp,cs3,d2,sp2,cv4.ghatREL1
dtp_cs3_d2_sp2_cv5.ghatREL1,0.468917233106465,0.684775315783553,dtp,cs3,d2,sp2,cv5.ghatREL1
dtp_cs3_d2_sp3_cv1.ghatREL1,0.590470975463752,0.768421092542203,dtp,cs3,d2,sp3,cv1.ghatREL1
dtp_cs3_d2_sp3_cv2.ghatREL1,0.646369578369692,0.803971130308603,dtp,cs3,d2,sp3,cv2.ghatREL1
dtp_cs3_d2_sp3_cv3.ghatREL1,0.504253995520354,0.710108439268506,dtp,cs3,d2,sp3,cv3.ghatREL1
dtp_cs3_d2_sp3_cv4.ghatREL1,0.639599766338845,0.799749814841395,dtp,cs3,d2,sp3,cv4.ghatREL1
dtp_cs3_d2_sp3_cv5.ghatREL1,0.808370753075246,0.899094407209413,dtp,cs3,d2,sp3,cv5.ghatREL1
dtp_cs3_d2_sp4_cv1.ghatREL1,0.514113815088166,0.717017304594642,dtp,cs3,d2,sp4,cv1.ghatREL1
dtp_cs3_d2_sp4_cv2.ghatREL1,0.345820458317128,0.588065011981777,dtp,cs3,d2,sp4,cv2.ghatREL1
dtp_cs3_d2_sp4_cv3.ghatREL1,0.573533005398667,0.757319619050416,dtp,cs3,d2,sp4,cv3.ghatREL1
dtp_cs3_d2_sp4_cv4.ghatREL1,0.410480528422588,0.640687543520699,dtp,cs3,d2,sp4,cv4.ghatREL1
dtp_cs3_d2_sp4_cv5.ghatREL1,0.399146373757737,0.631780320806004,dtp,cs3,d2,sp4,cv5.ghatREL1
dtp_cs3_d2_sp5_cv1.ghatREL1,0.444728643751115,0.666879782083034,dtp,cs3,d2,sp5,cv1.ghatREL1
dtp_cs3_d2_sp5_cv2.ghatREL1,0.757738337741371,0.870481669962884,dtp,cs3,d2,sp5,cv2.ghatREL1
dtp_cs3_d2_sp5_cv3.ghatREL1,0.0446551177849114,-0.211317575664949,dtp,cs3,d2,sp5,cv3.ghatREL1
dtp_cs3_d2_sp5_cv4.ghatREL1,0.450442422291516,0.671150074343672,dtp,cs3,d2,sp5,cv4.ghatREL1
dtp_cs3_d2_sp5_cv5.ghatREL1,0.124609700329585,0.353000991966856,dtp,cs3,d2,sp5,cv5.ghatREL1
dtp_cs3_d2_sp6_cv1.ghatREL1,0.626786733950575,0.791698638340736,dtp,cs3,d2,sp6,cv1.ghatREL1
dtp_cs3_d2_sp6_cv2.ghatREL1,0.474550240476805,0.688876070477706,dtp,cs3,d2,sp6,cv2.ghatREL1
dtp_cs3_d2_sp6_cv3.ghatREL1,0.354059478777991,0.595028973057607,dtp,cs3,d2,sp6,cv3.ghatREL1
dtp_cs3_d2_sp6_cv4.ghatREL1,0.290232792263927,0.538732579545666,dtp,cs3,d2,sp6,cv4.ghatREL1
dtp_cs3_d2_sp6_cv5.ghatREL1,0.283135748942074,0.532105016836033,dtp,cs3,d2,sp6,cv5.ghatREL1
dtp_cs3_d2_sp7_cv1.ghatREL1,0.747000054169616,0.864291648790856,dtp,cs3,d2,sp7,cv1.ghatREL1
dtp_cs3_d2_sp7_cv2.ghatREL1,0.154992434188259,0.393690784992815,dtp,cs3,d2,sp7,cv2.ghatREL1
dtp_cs3_d2_sp7_cv3.ghatREL1,0.557467367282618,0.746637373349753,dtp,cs3,d2,sp7,cv3.ghatREL1
dtp_cs3_d2_sp7_cv4.ghatREL1,0.502350142557671,0.708766634766106,dtp,cs3,d2,sp7,cv4.ghatREL1
dtp_cs3_d2_sp7_cv5.ghatREL1,0.804745362720503,0.89707600721483,dtp,cs3,d2,sp7,cv5.ghatREL1
dtp_cs3_d2_sp8_cv1.ghatREL1,0.0411599959742011,0.202879264524991,dtp,cs3,d2,sp8,cv1.ghatREL1
dtp_cs3_d2_sp8_cv2.ghatREL1,0.408083404627331,0.638814061075155,dtp,cs3,d2,sp8,cv2.ghatREL1
dtp_cs3_d2_sp8_cv3.ghatREL1,0.270221596333661,0.519828429708938,dtp,cs3,d2,sp8,cv3.ghatREL1
dtp_cs3_d2_sp8_cv4.ghatREL1,0.499425837940667,0.706700670680782,dtp,cs3,d2,sp8,cv4.ghatREL1
dtp_cs3_d2_sp8_cv5.ghatREL1,0.626313767549427,0.791399878411304,dtp,cs3,d2,sp8,cv5.ghatREL1
dtp_cs3_d2_sp9_cv1.ghatREL1,0.579229981258946,0.761071600612548,dtp,cs3,d2,sp9,cv1.ghatREL1
dtp_cs3_d2_sp9_cv2.ghatREL1,0.402021388368641,0.634051566017025,dtp,cs3,d2,sp9,cv2.ghatREL1
dtp_cs3_d2_sp9_cv3.ghatREL1,0.181996322014938,0.426610269467272,dtp,cs3,d2,sp9,cv3.ghatREL1
dtp_cs3_d2_sp9_cv4.ghatREL1,0.499531946746865,0.706775740066724,dtp,cs3,d2,sp9,cv4.ghatREL1
dtp_cs3_d2_sp9_cv5.ghatREL1,0.44013589358212,0.663427383804829,dtp,cs3,d2,sp9,cv5.ghatREL1
dtp_cs4_a2_sp10_cv1.ghatREL1,0.50108873861436,0.707876217014218,dtp,cs4,a2,sp10,cv1.ghatREL1
dtp_cs4_a2_sp10_cv2.ghatREL1,0.00529483969089556,0.0727656491134077,dtp,cs4,a2,sp10,cv2.ghatREL1
