file,R2,r,trait,cs,mode,sp,cv
asi_cs10_a2_sp7_cv5.ghatREL1,0.546821869204489,0.739474049040593,asi,cs10,a2,sp7,cv5.ghatREL1
asi_cs10_a2_sp8_cv1.ghatREL1,0.523804562481748,0.723743436917909,asi,cs10,a2,sp8,cv1.ghatREL1
asi_cs10_a2_sp8_cv2.ghatREL1,0.62305565111417,0.789338742945112,asi,cs10,a2,sp8,cv2.ghatREL1
asi_cs10_a2_sp8_cv3.ghatREL1,0.0766408804391236,0.276840893726204,asi,cs10,a2,sp8,cv3.ghatREL1
asi_cs10_a2_sp8_cv4.ghatREL1,0.299107858606513,0.546907541186363,asi,cs10,a2,sp8,cv4.ghatREL1
asi_cs10_a2_sp8_cv5.ghatREL1,0.464482155228181,0.681529276867972,asi,cs10,a2,sp8,cv5.ghatREL1
asi_cs10_a2_sp9_cv1.ghatREL1,0.573635463732806,0.757387261401198,asi,cs10,a2,sp9,cv1.ghatREL1
asi_cs10_a2_sp9_cv2.ghatREL1,0.47476916624656,0.689034952848228,asi,cs10,a2,sp9,cv2.ghatREL1
asi_cs10_a2_sp9_cv3.ghatREL1,0.7875487660828,0.887439443614493,asi,cs10,a2,sp9,cv3.ghatREL1
asi_cs10_a2_sp9_cv4.ghatREL1,0.383662110592283,0.61940464204935,asi,cs10,a2,sp9,cv4.ghatREL1
asi_cs10_a2_sp9_cv5.ghatREL1,0.219209926372512,0.468198597149235,asi,cs10,a2,sp9,cv5.ghatREL1
asi_cs10_d2_sp10_cv1.ghatREL1,0.377426725062688,0.614350653179996,asi,cs10,d2,sp10,cv1.ghatREL1
asi_cs10_d2_sp10_cv2.ghatREL1,0.44317335525239,0.665712667186369,asi,cs10,d2,sp10,cv2.ghatREL1
asi_cs10_d2_sp10_cv3.ghatREL1,0.297740622566872,0.545656139493429,asi,cs10,d2,sp10,cv3.ghatREL1
asi_cs10_d2_sp10_cv4.ghatREL1,0.612648949579558,0.782718946736028,asi,cs10,d2,sp10,cv4.ghatREL1
asi_cs10_d2_sp10_cv5.ghatREL1,0.196483283453966,0.443264349405595,asi,cs10,d2,sp10,cv5.ghatREL1
asi_cs10_d2_sp1_cv1.ghatREL1,0.617513767828705,0.785820442485881,asi,cs10,d2,sp1,cv1.ghatREL1
asi_cs10_d2_sp1_cv2.ghatREL1,0.280285698688527,0.529420153270091,asi,cs10,d2,sp1,cv2.ghatREL1
asi_cs10_d2_sp1_cv3.ghatREL1,0.311362604983805,0.557998749984088,asi,cs10,d2,sp1,cv3.ghatREL1
asi_cs10_d2_sp1_cv4.ghatREL1,0.558214513407249,0.747137546511517,asi,cs10,d2,sp1,cv4.ghatREL1
asi_cs10_d2_sp1_cv5.ghatREL1,0.227086287564257,0.476535714888461,asi,cs10,d2,sp1,cv5.ghatREL1
asi_cs10_d2_sp2_cv1.ghatREL1,0.417851102282493,0.64641403317262,asi,cs10,d2,sp2,cv1.ghatREL1
asi_cs10_d2_sp2_cv2.ghatREL1,0.332141616005101,0.576317287616033,asi,cs10,d2,sp2,cv2.ghatREL1
asi_cs10_d2_sp2_cv3.ghatREL1,0.50492467931049,0.710580522749174,asi,cs10,d2,sp2,cv3.ghatREL1
asi_cs10_d2_sp2_cv4.ghatREL1,0.0215307420065671,0.14673357491238,asi,cs10,d2,sp2,cv4.ghatREL1
asi_cs10_d2_sp2_cv5.ghatREL1,0.659185912235801,0.811902649481944,asi,cs10,d2,sp2,cv5.ghatREL1
asi_cs10_d2_sp3_cv1.ghatREL1,0.112297471077009,0.335108148329773,asi,cs10,d2,sp3,cv1.ghatREL1
asi_cs10_d2_sp3_cv2.ghatREL1,0.860279138607233,0.927512338789751,asi,cs10,d2,sp3,cv2.ghatREL1
asi_cs10_d2_sp3_cv3.ghatREL1,0.0843839054587481,0.290489079758169,asi,cs10,d2,sp3,cv3.ghatREL1
asi_cs10_d2_sp3_cv4.ghatREL1,0.169867797395949,0.412150212175062,asi,cs10,d2,sp3,cv4.ghatREL1
asi_cs10_d2_sp3_cv5.ghatREL1,0.741122462472005,0.860884697547822,asi,cs10,d2,sp3,cv5.ghatREL1
asi_cs10_d2_sp4_cv1.ghatREL1,0.0364067636598096,0.190805565065093,asi,cs10,d2,sp4,cv1.ghatREL1
asi_cs10_d2_sp4_cv2.ghatREL1,0.328147205492468,0.57284134408444,asi,cs10,d2,sp4,cv2.ghatREL1
asi_cs10_d2_sp4_cv3.ghatREL1,0.202777256458491,0.450307957356397,asi,cs10,d2,sp4,cv3.ghatREL1
asi_cs10_d2_sp4_cv4.ghatREL1,0.686048617194063,0.828280518419975,asi,cs10,d2,sp4,cv4.ghatREL1
asi_cs10_d2_sp4_cv5.ghatREL1,0.47488919626297,0.689122047436425,asi,cs10,d2,sp4,cv5.ghatREL1
asi_cs10_d2_sp5_cv1.ghatREL1,0.412085814949024,0.641939105327775,asi,cs10,d2,sp5,cv1.ghatREL1
asi_cs10_d2_sp5_cv2.ghatREL1,0.413481769310495,0.643025481074035,asi,cs10,d2,sp5,cv2.ghatREL1
asi_cs10_d2_sp5_cv3.ghatREL1,0.354472872667172,0.595376244627858,asi,cs10,d2,sp5,cv3.ghatREL1
asi_cs10_d2_sp5_cv4.ghatREL1,0.405433407714958,0.636736529276401,asi,cs10,d2,sp5,cv4.ghatREL1
asi_cs10_d2_sp5_cv5.ghatREL1,0.385662422953651,0.62101724851541,asi,cs10,d2,sp5,cv5.ghatREL1
asi_cs10_d2_sp6_cv1.ghatREL1,0.531673677223389,0.729159569109114,asi,cs10,d2,sp6,cv1.ghatREL1
asi_cs10_d2_sp6_cv2.ghatREL1,0.505263369973311,0.710818802489995,asi,cs10,d2,sp6,cv2.ghatREL1
asi_cs10_d2_sp6_cv3.ghatREL1,0.286250247990237,0.535023595732223,asi,cs10,d2,sp6,cv3.ghatREL1
asi_cs10_d2_sp6_cv4.ghatREL1,0.274133195022292,0.523577305679201,asi,cs10,d2,sp6,cv4.ghatREL1
asi_cs10_d2_sp6_cv5.ghatREL1,0.145442826481564,0.381369671685576,asi,cs10,d2,sp6,cv5.ghatREL1
asi_cs10_d2_sp7_cv1.ghatREL1,0.355069886625363,0.595877409057739,asi,cs10,d2,sp7,cv1.ghatREL1
asi_cs10_d2_sp7_cv2.ghatREL1,0.237226119242457,0.4870586404556,asi,cs10,d2,sp7,cv2.ghatREL1
asi_cs10_d2_sp7_cv3.ghatREL1,0.632738204435209,0.795448429777323,asi,cs10,d2,sp7,cv3.ghatREL1
asi_cs10_d2_sp7_cv4.ghatREL1,0.384511275629799,0.620089731917727,asi,cs10,d2,sp7,cv4.ghatREL1
asi_cs10_d2_sp7_cv5.ghatREL1,0.318374945408428,0.564247237838545,asi,cs10,d2,sp7,cv5.ghatREL1
asi_cs10_d2_sp8_cv1.ghatREL1,0.236416218803515,0.486226509770411,asi,cs10,d2,sp8,cv1.ghatREL1
asi_cs10_d2_sp8_cv2.ghatREL1,0.374270953131854,0.611776881822004,asi,cs10,d2,sp8,cv2.ghatREL1
asi_cs10_d2_sp8_cv3.ghatREL1,0.0063108893467703,-0.0794411061527362,asi,cs10,d2,sp8,cv3.ghatREL1
asi_cs10_d2_sp8_cv4.ghatREL1,0.138850391513173,0.372626343020958,asi,cs10,d2,sp8,cv4.ghatREL1
asi_cs10_d2_sp8_cv5.ghatREL1,0.281519381029088,0.530583999974639,asi,cs10,d2,sp8,cv5.ghatREL1
asi_cs10_d2_sp9_cv1.ghatREL1,0.446465927002116,0.668181058547843,asi,cs10,d2,sp9,cv1.ghatREL1
asi_cs10_d2_sp9_cv2.ghatREL1,0.163740099221456,0.40464811777822,asi,cs10,d2,sp9,cv2.ghatREL1
asi_cs10_d2_sp9_cv3.ghatREL1,0.730230021644505,0.854534973915348,asi,cs10,d2,sp9,cv3.ghatREL1
asi_cs10_d2_sp9_cv4.ghatREL1,0.422770132819907,0.650207761273201,asi,cs10,d2,sp9,cv4.ghatREL1
