file,R2,r,trait,mode,cv,sp
dts_1a2_cv3_sp7.ghatREL1,0.523129392385167,0.723276843528926,dts,1a2,cv3,sp7.ghatREL1
dts_1a2_cv3_sp8.ghatREL1,0.397147809184348,0.630196643266487,dts,1a2,cv3,sp8.ghatREL1
dts_1a2_cv3_sp9.ghatREL1,0.0400935806921415,0.200233815056652,dts,1a2,cv3,sp9.ghatREL1
dts_1a2_cv4_sp10.ghatREL1,0.23170900357487,0.48136161414769,dts,1a2,cv4,sp10.ghatREL1
dts_1a2_cv4_sp1.ghatREL1,0.159265221775656,0.399080470300985,dts,1a2,cv4,sp1.ghatREL1
dts_1a2_cv4_sp2.ghatREL1,0.278246266095637,0.527490536498653,dts,1a2,cv4,sp2.ghatREL1
dts_1a2_cv4_sp3.ghatREL1,0.312401163300784,0.558928585152687,dts,1a2,cv4,sp3.ghatREL1
dts_1a2_cv4_sp4.ghatREL1,0.197950645088226,0.444916447311432,dts,1a2,cv4,sp4.ghatREL1
dts_1a2_cv4_sp5.ghatREL1,0.00140552822538729,-0.0374903751033154,dts,1a2,cv4,sp5.ghatREL1
dts_1a2_cv4_sp6.ghatREL1,0.0255284307132526,0.159776189444024,dts,1a2,cv4,sp6.ghatREL1
dts_1a2_cv4_sp7.ghatREL1,0.189067905688468,0.434819394333404,dts,1a2,cv4,sp7.ghatREL1
dts_1a2_cv4_sp8.ghatREL1,0.135878950352514,0.368617620784078,dts,1a2,cv4,sp8.ghatREL1
dts_1a2_cv4_sp9.ghatREL1,0.0789954081852735,0.281061217860582,dts,1a2,cv4,sp9.ghatREL1
dts_1a2_cv5_sp10.ghatREL1,0.44511087939525,0.667166305650435,dts,1a2,cv5,sp10.ghatREL1
dts_1a2_cv5_sp1.ghatREL1,0.0729331251699081,0.27006133594039,dts,1a2,cv5,sp1.ghatREL1
dts_1a2_cv5_sp2.ghatREL1,0.250686748179583,0.500686277203184,dts,1a2,cv5,sp2.ghatREL1
dts_1a2_cv5_sp3.ghatREL1,0.226081054623174,0.475479815158514,dts,1a2,cv5,sp3.ghatREL1
dts_1a2_cv5_sp4.ghatREL1,0.555046333885162,0.745014317906147,dts,1a2,cv5,sp4.ghatREL1
dts_1a2_cv5_sp5.ghatREL1,0.0381520348998527,0.195325458913713,dts,1a2,cv5,sp5.ghatREL1
dts_1a2_cv5_sp6.ghatREL1,0.143878182530381,0.37931277665059,dts,1a2,cv5,sp6.ghatREL1
dts_1a2_cv5_sp7.ghatREL1,0.402420017491872,0.634365838843701,dts,1a2,cv5,sp7.ghatREL1
dts_1a2_cv5_sp8.ghatREL1,0.219574504481735,0.468587776709695,dts,1a2,cv5,sp8.ghatREL1
dts_1a2_cv5_sp9.ghatREL1,0.192012163052135,0.438191924905212,dts,1a2,cv5,sp9.ghatREL1
dts_1d2_cv1_sp10.ghatREL1,0.614521157034034,0.783913998493479,dts,1d2,cv1,sp10.ghatREL1
dts_1d2_cv1_sp1.ghatREL1,0.697256457782171,0.835018836782842,dts,1d2,cv1,sp1.ghatREL1
dts_1d2_cv1_sp2.ghatREL1,0.529543384374318,0.727697316453976,dts,1d2,cv1,sp2.ghatREL1
dts_1d2_cv1_sp3.ghatREL1,0.575120841810451,0.758367220949357,dts,1d2,cv1,sp3.ghatREL1
dts_1d2_cv1_sp4.ghatREL1,0.782405400971929,0.884536828499486,dts,1d2,cv1,sp4.ghatREL1
dts_1d2_cv1_sp5.ghatREL1,0.397288225287421,0.630308039999032,dts,1d2,cv1,sp5.ghatREL1
dts_1d2_cv1_sp6.ghatREL1,0.79971959126633,0.894270424014084,dts,1d2,cv1,sp6.ghatREL1
dts_1d2_cv1_sp7.ghatREL1,0.698737074730306,0.835904943597241,dts,1d2,cv1,sp7.ghatREL1
dts_1d2_cv1_sp8.ghatREL1,0.611713376646989,0.782121075439723,dts,1d2,cv1,sp8.ghatREL1
dts_1d2_cv1_sp9.ghatREL1,0.707085919889342,0.840884010960692,dts,1d2,cv1,sp9.ghatREL1
dts_1d2_cv2_sp10.ghatREL1,0.424092797156974,0.651224075996099,dts,1d2,cv2,sp10.ghatREL1
dts_1d2_cv2_sp1.ghatREL1,0.736531249207842,0.85821398800523,dts,1d2,cv2,sp1.ghatREL1
dts_1d2_cv2_sp2.ghatREL1,0.755769420886711,0.869349999072129,dts,1d2,cv2,sp2.ghatREL1
dts_1d2_cv2_sp3.ghatREL1,0.501749963195726,0.708343111207927,dts,1d2,cv2,sp3.ghatREL1
dts_1d2_cv2_sp4.ghatREL1,0.87062794230684,0.933074457000533,dts,1d2,cv2,sp4.ghatREL1
dts_1d2_cv2_sp5.ghatREL1,0.795718618971246,0.892030615489875,dts,1d2,cv2,sp5.ghatREL1
dts_1d2_cv2_sp6.ghatREL1,0.74366658934343,0.862361055094344,dts,1d2,cv2,sp6.ghatREL1
dts_1d2_cv2_sp7.ghatREL1,0.533083827255633,0.730125898222788,dts,1d2,cv2,sp7.ghatREL1
dts_1d2_cv2_sp8.ghatREL1,0.676031335478431,0.822211247477454,dts,1d2,cv2,sp8.ghatREL1
dts_1d2_cv2_sp9.ghatREL1,0.706012301158549,0.84024538151575,dts,1d2,cv2,sp9.ghatREL1
dts_1d2_cv3_sp10.ghatREL1,0.867078186149443,0.93117033143751,dts,1d2,cv3,sp10.ghatREL1
dts_1d2_cv3_sp1.ghatREL1,0.439618454335496,0.663037294830009,dts,1d2,cv3,sp1.ghatREL1
dts_1d2_cv3_sp2.ghatREL1,0.620827634659941,0.78792616066478,dts,1d2,cv3,sp2.ghatREL1
dts_1d2_cv3_sp3.ghatREL1,0.697148813867649,0.834954378315156,dts,1d2,cv3,sp3.ghatREL1
dts_1d2_cv3_sp4.ghatREL1,0.302704012228366,0.550185434402226,dts,1d2,cv3,sp4.ghatREL1
dts_1d2_cv3_sp5.ghatREL1,0.0173852013053466,0.131852953343285,dts,1d2,cv3,sp5.ghatREL1
dts_1d2_cv3_sp6.ghatREL1,0.290000517986757,0.538516961651866,dts,1d2,cv3,sp6.ghatREL1
dts_1d2_cv3_sp7.ghatREL1,0.626430744359069,0.791473779956777,dts,1d2,cv3,sp7.ghatREL1
dts_1d2_cv3_sp8.ghatREL1,0.68216769596891,0.825934438057229,dts,1d2,cv3,sp8.ghatREL1
dts_1d2_cv3_sp9.ghatREL1,0.510966521188783,0.714819222733121,dts,1d2,cv3,sp9.ghatREL1
dts_1d2_cv4_sp10.ghatREL1,0.460543664577555,0.678633674803686,dts,1d2,cv4,sp10.ghatREL1
dts_1d2_cv4_sp1.ghatREL1,0.90488094947837,0.951252305899108,dts,1d2,cv4,sp1.ghatREL1
dts_1d2_cv4_sp2.ghatREL1,0.498367586701039,0.705951546992454,dts,1d2,cv4,sp2.ghatREL1
dts_1d2_cv4_sp3.ghatREL1,0.739430663775754,0.859901543070922,dts,1d2,cv4,sp3.ghatREL1
dts_1d2_cv4_sp4.ghatREL1,0.598363597035147,0.773539654468436,dts,1d2,cv4,sp4.ghatREL1
dts_1d2_cv4_sp5.ghatREL1,0.60328736926333,0.776715758346212,dts,1d2,cv4,sp5.ghatREL1
dts_1d2_cv4_sp6.ghatREL1,0.492480720361958,0.701769706073123,dts,1d2,cv4,sp6.ghatREL1
dts_1d2_cv4_sp7.ghatREL1,0.491352013411182,0.700965058623596,dts,1d2,cv4,sp7.ghatREL1
dts_1d2_cv4_sp8.ghatREL1,0.785199788632967,0.886114997408896,dts,1d2,cv4,sp8.ghatREL1
dts_1d2_cv4_sp9.ghatREL1,0.781552644045993,0.884054661231981,dts,1d2,cv4,sp9.ghatREL1
dts_1d2_cv5_sp10.ghatREL1,0.701711713364511,0.83768234633691,dts,1d2,cv5,sp10.ghatREL1
dts_1d2_cv5_sp1.ghatREL1,0.490274530139915,0.700196065498739,dts,1d2,cv5,sp1.ghatREL1
dts_1d2_cv5_sp2.ghatREL1,0.728300077352161,0.853404990231579,dts,1d2,cv5,sp2.ghatREL1
dts_1d2_cv5_sp3.ghatREL1,0.809558793344285,0.899754851803693,dts,1d2,cv5,sp3.ghatREL1
dts_1d2_cv5_sp4.ghatREL1,0.793999301933181,0.891066384694867,dts,1d2,cv5,sp4.ghatREL1
dts_1d2_cv5_sp5.ghatREL1,0.682273969843584,0.825998771090844,dts,1d2,cv5,sp5.ghatREL1
dts_1d2_cv5_sp6.ghatREL1,0.846779989263998,0.920206492730842,dts,1d2,cv5,sp6.ghatREL1
dts_1d2_cv5_sp7.ghatREL1,0.73931550522111,0.859834580149641,dts,1d2,cv5,sp7.ghatREL1
dts_1d2_cv5_sp8.ghatREL1,0.509817348184394,0.714014949552454,dts,1d2,cv5,sp8.ghatREL1
dts_1d2_cv5_sp9.ghatREL1,0.686011576585327,0.828258158176137,dts,1d2,cv5,sp9.ghatREL1
eht_1a2_cv1_sp10.ghatREL1,0.237405393604076,0.48724264345814,eht,1a2,cv1,sp10.ghatREL1
eht_1a2_cv1_sp1.ghatREL1,0.0725546796080702,0.269359758702131,eht,1a2,cv1,sp1.ghatREL1
eht_1a2_cv1_sp2.ghatREL1,0.0852529809594448,0.291981131170226,eht,1a2,cv1,sp2.ghatREL1
eht_1a2_cv1_sp3.ghatREL1,0.283751146683629,0.532682970146061,eht,1a2,cv1,sp3.ghatREL1
eht_1a2_cv1_sp4.ghatREL1,0.260851898102417,0.510736623028364,eht,1a2,cv1,sp4.ghatREL1
eht_1a2_cv1_sp5.ghatREL1,0.0883743745862374,0.297278278026225,eht,1a2,cv1,sp5.ghatREL1
eht_1a2_cv1_sp6.ghatREL1,0.0276149812290052,0.166177559342425,eht,1a2,cv1,sp6.ghatREL1
eht_1a2_cv1_sp7.ghatREL1,0.00853933984465251,0.092408548547483,eht,1a2,cv1,sp7.ghatREL1
eht_1a2_cv1_sp8.ghatREL1,0.060006656675268,0.244962561782955,eht,1a2,cv1,sp8.ghatREL1
eht_1a2_cv1_sp9.ghatREL1,0.371491174881716,0.609500758721198,eht,1a2,cv1,sp9.ghatREL1
eht_1a2_cv2_sp10.ghatREL1,0.126353121729775,0.355461842860489,eht,1a2,cv2,sp10.ghatREL1
eht_1a2_cv2_sp1.ghatREL1,0.360761538240185,0.600634279940951,eht,1a2,cv2,sp1.ghatREL1
eht_1a2_cv2_sp2.ghatREL1,0.161758181613113,0.40219172245723,eht,1a2,cv2,sp2.ghatREL1
eht_1a2_cv2_sp3.ghatREL1,0.0157230233179937,-0.125391480244846,eht,1a2,cv2,sp3.ghatREL1
eht_1a2_cv2_sp4.ghatREL1,0.114439599291897,0.338289224321285,eht,1a2,cv2,sp4.ghatREL1
eht_1a2_cv2_sp5.ghatREL1,0.136415698087248,0.369344958118082,eht,1a2,cv2,sp5.ghatREL1
eht_1a2_cv2_sp6.ghatREL1,0.376010302288778,0.613196789202926,eht,1a2,cv2,sp6.ghatREL1
eht_1a2_cv2_sp7.ghatREL1,0.0107687012317226,0.103772352925635,eht,1a2,cv2,sp7.ghatREL1
eht_1a2_cv2_sp8.ghatREL1,0.453880461294246,0.673706509760924,eht,1a2,cv2,sp8.ghatREL1
eht_1a2_cv2_sp9.ghatREL1,0.221285371501678,0.470409791035091,eht,1a2,cv2,sp9.ghatREL1
eht_1a2_cv3_sp10.ghatREL1,0.373725467499479,0.611330898531621,eht,1a2,cv3,sp10.ghatREL1
eht_1a2_cv3_sp1.ghatREL1,0.235013613862656,0.484782027165464,eht,1a2,cv3,sp1.ghatREL1
eht_1a2_cv3_sp2.ghatREL1,0.14602184320699,0.382128045564559,eht,1a2,cv3,sp2.ghatREL1
eht_1a2_cv3_sp3.ghatREL1,0.465063034633783,0.681955302519001,eht,1a2,cv3,sp3.ghatREL1
eht_1a2_cv3_sp4.ghatREL1,0.240109637570149,0.49000983415657,eht,1a2,cv3,sp4.ghatREL1
eht_1a2_cv3_sp5.ghatREL1,0.0683608314099965,0.261459043465696,eht,1a2,cv3,sp5.ghatREL1
eht_1a2_cv3_sp6.ghatREL1,0.477086703618984,0.690714632550219,eht,1a2,cv3,sp6.ghatREL1
eht_1a2_cv3_sp7.ghatREL1,0.398804742226506,0.631509890838224,eht,1a2,cv3,sp7.ghatREL1
eht_1a2_cv3_sp8.ghatREL1,0.232191530364892,0.481862563771966,eht,1a2,cv3,sp8.ghatREL1
eht_1a2_cv3_sp9.ghatREL1,0.473570527886083,0.688164608132446,eht,1a2,cv3,sp9.ghatREL1
eht_1a2_cv4_sp10.ghatREL1,0.344570128739137,0.587000961446519,eht,1a2,cv4,sp10.ghatREL1
eht_1a2_cv4_sp1.ghatREL1,0.4906777174866,0.700483916650911,eht,1a2,cv4,sp1.ghatREL1
eht_1a2_cv4_sp2.ghatREL1,0.62738623679635,0.79207716593546,eht,1a2,cv4,sp2.ghatREL1
eht_1a2_cv4_sp3.ghatREL1,0.190980371926728,0.437013011164117,eht,1a2,cv4,sp3.ghatREL1
eht_1a2_cv4_sp4.ghatREL1,0.170675536833073,0.413128959083084,eht,1a2,cv4,sp4.ghatREL1
eht_1a2_cv4_sp5.ghatREL1,0.813969948625996,0.902202831200388,eht,1a2,cv4,sp5.ghatREL1
eht_1a2_cv4_sp6.ghatREL1,0.191021145189652,0.437059658616134,eht,1a2,cv4,sp6.ghatREL1
eht_1a2_cv4_sp7.ghatREL1,0.378003204195246,0.614819651764032,eht,1a2,cv4,sp7.ghatREL1
eht_1a2_cv4_sp8.ghatREL1,0.245861093377534,0.495843819541531,eht,1a2,cv4,sp8.ghatREL1
eht_1a2_cv4_sp9.ghatREL1,0.279602442741454,0.528774472475227,eht,1a2,cv4,sp9.ghatREL1
eht_1a2_cv5_sp10.ghatREL1,0.195672156967596,0.44234845649962,eht,1a2,cv5,sp10.ghatREL1
eht_1a2_cv5_sp1.ghatREL1,0.0220093728598986,0.14835556228163,eht,1a2,cv5,sp1.ghatREL1
eht_1a2_cv5_sp2.ghatREL1,0.267768907090241,0.517463918636113,eht,1a2,cv5,sp2.ghatREL1
eht_1a2_cv5_sp3.ghatREL1,0.559855735570311,0.748235080419457,eht,1a2,cv5,sp3.ghatREL1
eht_1a2_cv5_sp4.ghatREL1,0.263315718682774,0.513142980740041,eht,1a2,cv5,sp4.ghatREL1
eht_1a2_cv5_sp5.ghatREL1,0.326932326307243,0.571779963191474,eht,1a2,cv5,sp5.ghatREL1
eht_1a2_cv5_sp6.ghatREL1,0.133224206617432,0.364998913172946,eht,1a2,cv5,sp6.ghatREL1
eht_1a2_cv5_sp7.ghatREL1,0.336728154070001,0.580282822484003,eht,1a2,cv5,sp7.ghatREL1
eht_1a2_cv5_sp8.ghatREL1,0.299101961491633,0.546902149832704,eht,1a2,cv5,sp8.ghatREL1
eht_1a2_cv5_sp9.ghatREL1,0.0105203756966154,-0.10256888269166,eht,1a2,cv5,sp9.ghatREL1
eht_1d2_cv1_sp10.ghatREL1,0.0121666621775717,0.11030259370283,eht,1d2,cv1,sp10.ghatREL1
eht_1d2_cv1_sp1.ghatREL1,0.090523112591849,-0.300870591104962,eht,1d2,cv1,sp1.ghatREL1
eht_1d2_cv1_sp2.ghatREL1,0.0167365229469076,-0.129369714179585,eht,1d2,cv1,sp2.ghatREL1
eht_1d2_cv1_sp3.ghatREL1,0.253287095946679,0.503276361402638,eht,1d2,cv1,sp3.ghatREL1
eht_1d2_cv1_sp4.ghatREL1,0.242736185209956,0.49268264147416,eht,1d2,cv1,sp4.ghatREL1
eht_1d2_cv1_sp5.ghatREL1,0.118261079488918,0.343891086666866,eht,1d2,cv1,sp5.ghatREL1
eht_1d2_cv1_sp6.ghatREL1,0.0671476740444946,-0.259128682404119,eht,1d2,cv1,sp6.ghatREL1
eht_1d2_cv1_sp7.ghatREL1,0.00166561699609123,0.0408119712350583,eht,1d2,cv1,sp7.ghatREL1
eht_1d2_cv1_sp8.ghatREL1,0.00216946736589238,0.0465775414324585,eht,1d2,cv1,sp8.ghatREL1
eht_1d2_cv1_sp9.ghatREL1,0.268017730224244,0.517704288396614,eht,1d2,cv1,sp9.ghatREL1
eht_1d2_cv2_sp10.ghatREL1,0.132289317366551,0.363715984480407,eht,1d2,cv2,sp10.ghatREL1
eht_1d2_cv2_sp1.ghatREL1,0.0425603956886932,0.206301710338749,eht,1d2,cv2,sp1.ghatREL1
eht_1d2_cv2_sp2.ghatREL1,0.0589376180457834,0.242770710848289,eht,1d2,cv2,sp2.ghatREL1
eht_1d2_cv2_sp3.ghatREL1,0.112981257565477,-0.336126847433342,eht,1d2,cv2,sp3.ghatREL1
eht_1d2_cv2_sp4.ghatREL1,0.0373474157238269,0.19325479482752,eht,1d2,cv2,sp4.ghatREL1
eht_1d2_cv2_sp5.ghatREL1,0.000279595879784202,-0.0167211207693803,eht,1d2,cv2,sp5.ghatREL1
eht_1d2_cv2_sp6.ghatREL1,0.0414257799063278,0.203533240298306,eht,1d2,cv2,sp6.ghatREL1
eht_1d2_cv2_sp7.ghatREL1,0.0498679640614414,-0.223311361245776,eht,1d2,cv2,sp7.ghatREL1
eht_1d2_cv2_sp8.ghatREL1,0.345744958368034,0.588000814938239,eht,1d2,cv2,sp8.ghatREL1
eht_1d2_cv2_sp9.ghatREL1,0.0755023127429265,0.274776841715103,eht,1d2,cv2,sp9.ghatREL1
eht_1d2_cv3_sp10.ghatREL1,0.202178991151506,0.449643182036052,eht,1d2,cv3,sp10.ghatREL1
eht_1d2_cv3_sp1.ghatREL1,0.243240575931193,0.49319425780436,eht,1d2,cv3,sp1.ghatREL1
eht_1d2_cv3_sp2.ghatREL1,0.0997394836705642,0.315815584907655,eht,1d2,cv3,sp2.ghatREL1
eht_1d2_cv3_sp3.ghatREL1,0.2788805969224,0.528091466435881,eht,1d2,cv3,sp3.ghatREL1
eht_1d2_cv3_sp4.ghatREL1,0.0241338419444636,0.155350706288911,eht,1d2,cv3,sp4.ghatREL1
eht_1d2_cv3_sp5.ghatREL1,0.000667187198787399,-0.0258299670690343,eht,1d2,cv3,sp5.ghatREL1
eht_1d2_cv3_sp6.ghatREL1,0.02562855841553,0.160089220172784,eht,1d2,cv3,sp6.ghatREL1
eht_1d2_cv3_sp7.ghatREL1,0.262255981393036,0.512109345153001,eht,1d2,cv3,sp7.ghatREL1
eht_1d2_cv3_sp8.ghatREL1,0.0240972195126864,0.155232791357646,eht,1d2,cv3,sp8.ghatREL1
eht_1d2_cv3_sp9.ghatREL1,0.313774374050857,0.560155669480241,eht,1d2,cv3,sp9.ghatREL1
eht_1d2_cv4_sp10.ghatREL1,0.14243160630144,0.377401121224407,eht,1d2,cv4,sp10.ghatREL1
eht_1d2_cv4_sp1.ghatREL1,0.326942152998821,0.571788556197849,eht,1d2,cv4,sp1.ghatREL1
eht_1d2_cv4_sp2.ghatREL1,0.471794259039798,0.68687281139946,eht,1d2,cv4,sp2.ghatREL1
eht_1d2_cv4_sp3.ghatREL1,0.167281679756396,0.409000830997195,eht,1d2,cv4,sp3.ghatREL1
eht_1d2_cv4_sp4.ghatREL1,0.142098609655876,0.376959692349031,eht,1d2,cv4,sp4.ghatREL1
eht_1d2_cv4_sp5.ghatREL1,0.310881655816253,0.557567624433353,eht,1d2,cv4,sp5.ghatREL1
eht_1d2_cv4_sp6.ghatREL1,0.157493577178993,0.396854604583333,eht,1d2,cv4,sp6.ghatREL1
eht_1d2_cv4_sp7.ghatREL1,0.102547680728294,0.320230668000887,eht,1d2,cv4,sp7.ghatREL1
eht_1d2_cv4_sp8.ghatREL1,0.23472014518338,0.484479251550962,eht,1d2,cv4,sp8.ghatREL1
eht_1d2_cv4_sp9.ghatREL1,0.134110713989652,0.366211296917029,eht,1d2,cv4,sp9.ghatREL1
eht_1d2_cv5_sp10.ghatREL1,0.0127530453949517,0.112929382336714,eht,1d2,cv5,sp10.ghatREL1
eht_1d2_cv5_sp1.ghatREL1,0.0578026594176599,-0.2404218363994,eht,1d2,cv5,sp1.ghatREL1
eht_1d2_cv5_sp2.ghatREL1,0.0345875062629811,0.185977165972012,eht,1d2,cv5,sp2.ghatREL1
eht_1d2_cv5_sp3.ghatREL1,0.216418377120417,0.465207885918131,eht,1d2,cv5,sp3.ghatREL1
eht_1d2_cv5_sp4.ghatREL1,0.0522990682142205,0.228689895304144,eht,1d2,cv5,sp4.ghatREL1
eht_1d2_cv5_sp5.ghatREL1,0.254618481044807,0.504597345459533,eht,1d2,cv5,sp5.ghatREL1
eht_1d2_cv5_sp6.ghatREL1,0.000222956202839498,0.0149317180136613,eht,1d2,cv5,sp6.ghatREL1
eht_1d2_cv5_sp7.ghatREL1,0.372166553433682,0.610054549555761,eht,1d2,cv5,sp7.ghatREL1
eht_1d2_cv5_sp8.ghatREL1,0.0375032229946897,0.193657488868078,eht,1d2,cv5,sp8.ghatREL1
eht_1d2_cv5_sp9.ghatREL1,0.000173721382625058,-0.0131803407628581,eht,1d2,cv5,sp9.ghatREL1
gy_1a2_cv1_sp10.ghatREL1,0.763961699381098,0.874049025730879,gy,1a2,cv1,sp10.ghatREL1
gy_1a2_cv1_sp1.ghatREL1,0.527235514948518,0.726109850469278,gy,1a2,cv1,sp1.ghatREL1
gy_1a2_cv1_sp2.ghatREL1,0.381570282878402,0.617713754807518,gy,1a2,cv1,sp2.ghatREL1
gy_1a2_cv1_sp3.ghatREL1,0.580721580796695,0.762050904334281,gy,1a2,cv1,sp3.ghatREL1
gy_1a2_cv1_sp4.ghatREL1,0.723093433711667,0.850349007003399,gy,1a2,cv1,sp4.ghatREL1
gy_1a2_cv1_sp5.ghatREL1,0.748790627146733,0.865326890340716,gy,1a2,cv1,sp5.ghatREL1
gy_1a2_cv1_sp6.ghatREL1,0.802480082496309,0.895812526422973,gy,1a2,cv1,sp6.ghatREL1
gy_1a2_cv1_sp7.ghatREL1,0.649590953594087,0.805972055095018,gy,1a2,cv1,sp7.ghatREL1
gy_1a2_cv1_sp8.ghatREL1,0.380317877402103,0.616699179018509,gy,1a2,cv1,sp8.ghatREL1
gy_1a2_cv1_sp9.ghatREL1,0.670534701633858,0.818861833054794,gy,1a2,cv1,sp9.ghatREL1
gy_1a2_cv2_sp10.ghatREL1,0.589210438475451,0.767600441945841,gy,1a2,cv2,sp10.ghatREL1
gy_1a2_cv2_sp1.ghatREL1,0.65731673829803,0.810750725129512,gy,1a2,cv2,sp1.ghatREL1
gy_1a2_cv2_sp2.ghatREL1,0.681893988128861,0.825768725569612,gy,1a2,cv2,sp2.ghatREL1
gy_1a2_cv2_sp3.ghatREL1,0.76650184565264,0.875500911280303,gy,1a2,cv2,sp3.ghatREL1
gy_1a2_cv2_sp4.ghatREL1,0.616909660821085,0.785435968632125,gy,1a2,cv2,sp4.ghatREL1
gy_1a2_cv2_sp5.ghatREL1,0.449689681822792,0.670589055847761,gy,1a2,cv2,sp5.ghatREL1
gy_1a2_cv2_sp6.ghatREL1,0.75710250460951,0.870116374176184,gy,1a2,cv2,sp6.ghatREL1
gy_1a2_cv2_sp7.ghatREL1,0.357145682384126,0.597616668428957,gy,1a2,cv2,sp7.ghatREL1
gy_1a2_cv2_sp8.ghatREL1,0.607536277259263,0.779446134931249,gy,1a2,cv2,sp8.ghatREL1
gy_1a2_cv2_sp9.ghatREL1,0.204690318246362,0.452427141367936,gy,1a2,cv2,sp9.ghatREL1
gy_1a2_cv3_sp10.ghatREL1,0.811837003440708,0.901019979490304,gy,1a2,cv3,sp10.ghatREL1
gy_1a2_cv3_sp1.ghatREL1,0.730501769575751,0.854693962524453,gy,1a2,cv3,sp1.ghatREL1
gy_1a2_cv3_sp2.ghatREL1,0.253677985758233,0.503664556781826,gy,1a2,cv3,sp2.ghatREL1
gy_1a2_cv3_sp3.ghatREL1,0.666473215314555,0.816378108056895,gy,1a2,cv3,sp3.ghatREL1
gy_1a2_cv3_sp4.ghatREL1,0.629083702942062,0.793147970395223,gy,1a2,cv3,sp4.ghatREL1
gy_1a2_cv3_sp5.ghatREL1,0.727402916168488,0.852879192012848,gy,1a2,cv3,sp5.ghatREL1
gy_1a2_cv3_sp6.ghatREL1,0.587342440690804,0.766382698585246,gy,1a2,cv3,sp6.ghatREL1
gy_1a2_cv3_sp7.ghatREL1,0.883002563969434,0.939682161142497,gy,1a2,cv3,sp7.ghatREL1
gy_1a2_cv3_sp8.ghatREL1,0.730976986598415,0.854971921526324,gy,1a2,cv3,sp8.ghatREL1
gy_1a2_cv3_sp9.ghatREL1,0.714693202963321,0.845395293908903,gy,1a2,cv3,sp9.ghatREL1
gy_1a2_cv4_sp10.ghatREL1,0.0542645895369521,0.232947611142403,gy,1a2,cv4,sp10.ghatREL1
gy_1a2_cv4_sp1.ghatREL1,0.843637704426399,0.918497525541794,gy,1a2,cv4,sp1.ghatREL1
gy_1a2_cv4_sp2.ghatREL1,0.537636922459809,0.733237289327138,gy,1a2,cv4,sp2.ghatREL1
gy_1a2_cv4_sp3.ghatREL1,0.679740827902089,0.824463963980288,gy,1a2,cv4,sp3.ghatREL1
gy_1a2_cv4_sp4.ghatREL1,0.601483067544315,0.775553394386431,gy,1a2,cv4,sp4.ghatREL1
gy_1a2_cv4_sp5.ghatREL1,0.519515750669279,0.720774410387382,gy,1a2,cv4,sp5.ghatREL1
gy_1a2_cv4_sp6.ghatREL1,0.548759605764754,0.740783103050248,gy,1a2,cv4,sp6.ghatREL1
gy_1a2_cv4_sp7.ghatREL1,0.483284354575158,0.695186560985724,gy,1a2,cv4,sp7.ghatREL1
gy_1a2_cv4_sp8.ghatREL1,0.808773230492701,0.899318203136521,gy,1a2,cv4,sp8.ghatREL1
gy_1a2_cv4_sp9.ghatREL1,0.634481462183258,0.796543446513282,gy,1a2,cv4,sp9.ghatREL1
gy_1a2_cv5_sp10.ghatREL1,0.589772541964388,0.767966497944011,gy,1a2,cv5,sp10.ghatREL1
gy_1a2_cv5_sp1.ghatREL1,0.324218574669887,0.569401944736657,gy,1a2,cv5,sp1.ghatREL1
gy_1a2_cv5_sp2.ghatREL1,0.790780518540666,0.889258409316812,gy,1a2,cv5,sp2.ghatREL1
gy_1a2_cv5_sp3.ghatREL1,0.450364814697226,0.671092254982298,gy,1a2,cv5,sp3.ghatREL1
gy_1a2_cv5_sp4.ghatREL1,0.710863572303498,0.843127257478667,gy,1a2,cv5,sp4.ghatREL1
gy_1a2_cv5_sp5.ghatREL1,0.871633962649207,0.933613390354491,gy,1a2,cv5,sp5.ghatREL1
gy_1a2_cv5_sp6.ghatREL1,0.437840425021022,0.661695114853527,gy,1a2,cv5,sp6.ghatREL1
gy_1a2_cv5_sp7.ghatREL1,0.627114133917255,0.791905381922143,gy,1a2,cv5,sp7.ghatREL1
gy_1a2_cv5_sp8.ghatREL1,0.414989021124746,0.644196415020098,gy,1a2,cv5,sp8.ghatREL1
gy_1a2_cv5_sp9.ghatREL1,0.774044811673635,0.879798165304767,gy,1a2,cv5,sp9.ghatREL1
gy_1d2_cv1_sp10.ghatREL1,0.740107763602654,0.860295160745807,gy,1d2,cv1,sp10.ghatREL1
gy_1d2_cv1_sp1.ghatREL1,0.33685597242396,0.580392946566342,gy,1d2,cv1,sp1.ghatREL1
gy_1d2_cv1_sp2.ghatREL1,0.662144319729247,0.813722507817774,gy,1d2,cv1,sp2.ghatREL1
gy_1d2_cv1_sp3.ghatREL1,0.143020492449054,0.378180502470783,gy,1d2,cv1,sp3.ghatREL1
gy_1d2_cv1_sp4.ghatREL1,0.552889479326991,0.7435653833571,gy,1d2,cv1,sp4.ghatREL1
gy_1d2_cv1_sp5.ghatREL1,0.566146613457702,0.752427148272643,gy,1d2,cv1,sp5.ghatREL1
gy_1d2_cv1_sp6.ghatREL1,0.533823547448744,0.730632292913983,gy,1d2,cv1,sp6.ghatREL1
gy_1d2_cv1_sp7.ghatREL1,0.458505429340518,0.677130289782194,gy,1d2,cv1,sp7.ghatREL1
gy_1d2_cv1_sp8.ghatREL1,0.343631301562543,0.586200734870354,gy,1d2,cv1,sp8.ghatREL1
