file,R2,r,trait,mode,cv,sp
dtp_3a2_cv3_sp8.ghatREL1,0.00453389500370152,0.0673342038172393,dtp,3a2,cv3,sp8.ghatREL1
dtp_3a2_cv3_sp9.ghatREL1,0.0372873763054865,0.193099394886381,dtp,3a2,cv3,sp9.ghatREL1
dtp_3a2_cv4_sp10.ghatREL1,0.194414815937779,0.440924954995495,dtp,3a2,cv4,sp10.ghatREL1
dtp_3a2_cv4_sp1.ghatREL1,0.0323417088848743,0.17983800734237,dtp,3a2,cv4,sp1.ghatREL1
dtp_3a2_cv4_sp2.ghatREL1,0.421969008475689,0.649591416565589,dtp,3a2,cv4,sp2.ghatREL1
dtp_3a2_cv4_sp3.ghatREL1,0.00401657312199056,0.0633764398021107,dtp,3a2,cv4,sp3.ghatREL1
dtp_3a2_cv4_sp4.ghatREL1,0.0113119895069181,0.106357837073335,dtp,3a2,cv4,sp4.ghatREL1
dtp_3a2_cv4_sp5.ghatREL1,0.0418586173437359,0.204593786180656,dtp,3a2,cv4,sp5.ghatREL1
dtp_3a2_cv4_sp6.ghatREL1,0.297900914413072,0.545802999637297,dtp,3a2,cv4,sp6.ghatREL1
dtp_3a2_cv4_sp7.ghatREL1,0.381302543787774,0.617496999011148,dtp,3a2,cv4,sp7.ghatREL1
dtp_3a2_cv4_sp8.ghatREL1,0.0760975190253553,0.275857787682993,dtp,3a2,cv4,sp8.ghatREL1
dtp_3a2_cv4_sp9.ghatREL1,0.0743666175671216,0.272702434105605,dtp,3a2,cv4,sp9.ghatREL1
dtp_3a2_cv5_sp10.ghatREL1,0.232030558920518,0.481695504359879,dtp,3a2,cv5,sp10.ghatREL1
dtp_3a2_cv5_sp1.ghatREL1,0.0115003730204217,0.107239792150217,dtp,3a2,cv5,sp1.ghatREL1
dtp_3a2_cv5_sp2.ghatREL1,0.194287765954377,0.440780859333044,dtp,3a2,cv5,sp2.ghatREL1
dtp_3a2_cv5_sp3.ghatREL1,0.190195489452274,0.436114078484373,dtp,3a2,cv5,sp3.ghatREL1
dtp_3a2_cv5_sp4.ghatREL1,0.459763754162031,0.678058813202831,dtp,3a2,cv5,sp4.ghatREL1
dtp_3a2_cv5_sp5.ghatREL1,0.010593433858097,-0.102924408466102,dtp,3a2,cv5,sp5.ghatREL1
dtp_3a2_cv5_sp6.ghatREL1,0.122324373498565,0.349749015007284,dtp,3a2,cv5,sp6.ghatREL1
dtp_3a2_cv5_sp7.ghatREL1,0.238033290166003,0.487886554606706,dtp,3a2,cv5,sp7.ghatREL1
dtp_3a2_cv5_sp8.ghatREL1,0.135529080052344,0.368142744125623,dtp,3a2,cv5,sp8.ghatREL1
dtp_3a2_cv5_sp9.ghatREL1,0.00842832713563349,0.0918059210270965,dtp,3a2,cv5,sp9.ghatREL1
dtp_3d2_cv1_sp10.ghatREL1,0.582893413312047,0.763474566250931,dtp,3d2,cv1,sp10.ghatREL1
dtp_3d2_cv1_sp1.ghatREL1,0.641568422727442,0.800979664365733,dtp,3d2,cv1,sp1.ghatREL1
dtp_3d2_cv1_sp2.ghatREL1,0.280969627638612,0.530065682381544,dtp,3d2,cv1,sp2.ghatREL1
dtp_3d2_cv1_sp3.ghatREL1,0.130994507743777,0.361931634074417,dtp,3d2,cv1,sp3.ghatREL1
dtp_3d2_cv1_sp4.ghatREL1,0.597624869644044,0.773062008925574,dtp,3d2,cv1,sp4.ghatREL1
dtp_3d2_cv1_sp5.ghatREL1,0.306759484105881,0.553858722153836,dtp,3d2,cv1,sp5.ghatREL1
dtp_3d2_cv1_sp6.ghatREL1,0.606446148143198,0.778746523679687,dtp,3d2,cv1,sp6.ghatREL1
dtp_3d2_cv1_sp7.ghatREL1,0.61117931837333,0.781779584264855,dtp,3d2,cv1,sp7.ghatREL1
dtp_3d2_cv1_sp8.ghatREL1,7.93566662669613e-06,-0.00281703152745867,dtp,3d2,cv1,sp8.ghatREL1
dtp_3d2_cv1_sp9.ghatREL1,0.408494577293606,0.639135805047414,dtp,3d2,cv1,sp9.ghatREL1
dtp_3d2_cv2_sp10.ghatREL1,0.00218495518283869,0.0467435041779999,dtp,3d2,cv2,sp10.ghatREL1
dtp_3d2_cv2_sp1.ghatREL1,0.329477964836887,0.574001711527837,dtp,3d2,cv2,sp1.ghatREL1
dtp_3d2_cv2_sp2.ghatREL1,0.170616123645316,0.413057046478227,dtp,3d2,cv2,sp2.ghatREL1
dtp_3d2_cv2_sp3.ghatREL1,0.573986572058286,0.757619015111346,dtp,3d2,cv2,sp3.ghatREL1
dtp_3d2_cv2_sp4.ghatREL1,0.402211528414708,0.634201488814641,dtp,3d2,cv2,sp4.ghatREL1
dtp_3d2_cv2_sp5.ghatREL1,0.682350875122626,0.826045322680678,dtp,3d2,cv2,sp5.ghatREL1
dtp_3d2_cv2_sp6.ghatREL1,0.342641356632978,0.585355752199445,dtp,3d2,cv2,sp6.ghatREL1
dtp_3d2_cv2_sp7.ghatREL1,0.21032385741722,0.458610790777125,dtp,3d2,cv2,sp7.ghatREL1
dtp_3d2_cv2_sp8.ghatREL1,0.341688929094955,0.584541640171986,dtp,3d2,cv2,sp8.ghatREL1
dtp_3d2_cv2_sp9.ghatREL1,0.386083408758219,0.621356104627788,dtp,3d2,cv2,sp9.ghatREL1
dtp_3d2_cv3_sp10.ghatREL1,0.191650861517017,0.437779466760396,dtp,3d2,cv3,sp10.ghatREL1
dtp_3d2_cv3_sp1.ghatREL1,0.27271620499752,0.522222371215098,dtp,3d2,cv3,sp1.ghatREL1
dtp_3d2_cv3_sp2.ghatREL1,0.612389888366719,0.782553441220929,dtp,3d2,cv3,sp2.ghatREL1
dtp_3d2_cv3_sp3.ghatREL1,0.316135182249328,0.562258999260419,dtp,3d2,cv3,sp3.ghatREL1
dtp_3d2_cv3_sp4.ghatREL1,0.53123136778405,0.728856205148896,dtp,3d2,cv3,sp4.ghatREL1
dtp_3d2_cv3_sp5.ghatREL1,0.355516577488931,-0.596252109001663,dtp,3d2,cv3,sp5.ghatREL1
dtp_3d2_cv3_sp6.ghatREL1,0.166691324195554,0.408278488529035,dtp,3d2,cv3,sp6.ghatREL1
dtp_3d2_cv3_sp7.ghatREL1,0.562195557405778,0.749797010800776,dtp,3d2,cv3,sp7.ghatREL1
dtp_3d2_cv3_sp8.ghatREL1,0.225083163883253,0.474429303356415,dtp,3d2,cv3,sp8.ghatREL1
dtp_3d2_cv3_sp9.ghatREL1,0.455444575726505,0.674866339156506,dtp,3d2,cv3,sp9.ghatREL1
dtp_3d2_cv4_sp10.ghatREL1,0.331817209427652,0.576035770961884,dtp,3d2,cv4,sp10.ghatREL1
dtp_3d2_cv4_sp1.ghatREL1,0.713132155718594,0.844471524516128,dtp,3d2,cv4,sp1.ghatREL1
dtp_3d2_cv4_sp2.ghatREL1,0.221453613325427,0.470588581805198,dtp,3d2,cv4,sp2.ghatREL1
dtp_3d2_cv4_sp3.ghatREL1,0.512201038655972,0.715682219044159,dtp,3d2,cv4,sp3.ghatREL1
dtp_3d2_cv4_sp4.ghatREL1,0.384391832542774,0.619993413305959,dtp,3d2,cv4,sp4.ghatREL1
dtp_3d2_cv4_sp5.ghatREL1,0.607408300363894,0.779364035841977,dtp,3d2,cv4,sp5.ghatREL1
dtp_3d2_cv4_sp6.ghatREL1,0.197338853960839,0.44422838040904,dtp,3d2,cv4,sp6.ghatREL1
dtp_3d2_cv4_sp7.ghatREL1,0.463524091579756,0.680826036208778,dtp,3d2,cv4,sp7.ghatREL1
dtp_3d2_cv4_sp8.ghatREL1,0.0652194298177834,0.25538095038155,dtp,3d2,cv4,sp8.ghatREL1
dtp_3d2_cv4_sp9.ghatREL1,0.483720612258139,0.695500260429958,dtp,3d2,cv4,sp9.ghatREL1
dtp_3d2_cv5_sp10.ghatREL1,0.54028549894909,0.735041154595503,dtp,3d2,cv5,sp10.ghatREL1
dtp_3d2_cv5_sp1.ghatREL1,0.134663893718262,0.366965793662382,dtp,3d2,cv5,sp1.ghatREL1
dtp_3d2_cv5_sp2.ghatREL1,0.334981258845008,0.578775655021018,dtp,3d2,cv5,sp2.ghatREL1
dtp_3d2_cv5_sp3.ghatREL1,0.66783834422427,0.817213768988427,dtp,3d2,cv5,sp3.ghatREL1
dtp_3d2_cv5_sp4.ghatREL1,0.361946576606242,0.601619960279114,dtp,3d2,cv5,sp4.ghatREL1
dtp_3d2_cv5_sp5.ghatREL1,0.0408696128628068,0.202162342840616,dtp,3d2,cv5,sp5.ghatREL1
dtp_3d2_cv5_sp6.ghatREL1,0.16458183321702,0.405686865965636,dtp,3d2,cv5,sp6.ghatREL1
dtp_3d2_cv5_sp7.ghatREL1,0.347472875896761,0.589468299314527,dtp,3d2,cv5,sp7.ghatREL1
dtp_3d2_cv5_sp8.ghatREL1,0.649684525482661,0.806030102094618,dtp,3d2,cv5,sp8.ghatREL1
dtp_3d2_cv5_sp9.ghatREL1,0.311303766696564,0.557946024895387,dtp,3d2,cv5,sp9.ghatREL1
dtp_4a2_cv1_sp10.ghatREL1,0.469696144144819,0.685343814552097,dtp,4a2,cv1,sp10.ghatREL1
dtp_4a2_cv1_sp1.ghatREL1,0.563661833049196,0.750774155821307,dtp,4a2,cv1,sp1.ghatREL1
dtp_4a2_cv1_sp2.ghatREL1,0.292297151009525,0.540645124836547,dtp,4a2,cv1,sp2.ghatREL1
dtp_4a2_cv1_sp3.ghatREL1,0.274738653491735,0.524155180735376,dtp,4a2,cv1,sp3.ghatREL1
dtp_4a2_cv1_sp4.ghatREL1,0.471892983666847,0.686944672929958,dtp,4a2,cv1,sp4.ghatREL1
dtp_4a2_cv1_sp5.ghatREL1,0.168578597520375,0.410583240671578,dtp,4a2,cv1,sp5.ghatREL1
dtp_4a2_cv1_sp6.ghatREL1,0.18514828731925,0.430288609330121,dtp,4a2,cv1,sp6.ghatREL1
dtp_4a2_cv1_sp7.ghatREL1,0.00641000518803394,0.0800625080048954,dtp,4a2,cv1,sp7.ghatREL1
dtp_4a2_cv1_sp8.ghatREL1,0.0127886270670965,-0.113086812083003,dtp,4a2,cv1,sp8.ghatREL1
dtp_4a2_cv1_sp9.ghatREL1,0.484978785499067,0.696404182568619,dtp,4a2,cv1,sp9.ghatREL1
dtp_4a2_cv2_sp10.ghatREL1,0.0406042294812049,0.201504911804166,dtp,4a2,cv2,sp10.ghatREL1
dtp_4a2_cv2_sp1.ghatREL1,0.18930019770593,0.435086425559256,dtp,4a2,cv2,sp1.ghatREL1
dtp_4a2_cv2_sp2.ghatREL1,0.34591027709228,0.588141375089595,dtp,4a2,cv2,sp2.ghatREL1
dtp_4a2_cv2_sp3.ghatREL1,0.182470604029817,0.427165780499582,dtp,4a2,cv2,sp3.ghatREL1
dtp_4a2_cv2_sp4.ghatREL1,0.113955365665249,0.337572756106367,dtp,4a2,cv2,sp4.ghatREL1
dtp_4a2_cv2_sp5.ghatREL1,0.471152000106458,0.686405128263519,dtp,4a2,cv2,sp5.ghatREL1
dtp_4a2_cv2_sp6.ghatREL1,0.384034665095923,0.619705305040971,dtp,4a2,cv2,sp6.ghatREL1
dtp_4a2_cv2_sp7.ghatREL1,0.00259190015878427,0.0509107077026461,dtp,4a2,cv2,sp7.ghatREL1
dtp_4a2_cv2_sp8.ghatREL1,0.438975699928648,0.662552412967192,dtp,4a2,cv2,sp8.ghatREL1
dtp_4a2_cv2_sp9.ghatREL1,0.0704273569464787,0.265381530906879,dtp,4a2,cv2,sp9.ghatREL1
dtp_4a2_cv3_sp10.ghatREL1,0.274352642611134,0.523786829360127,dtp,4a2,cv3,sp10.ghatREL1
dtp_4a2_cv3_sp1.ghatREL1,0.560271631457027,0.748512946753112,dtp,4a2,cv3,sp1.ghatREL1
dtp_4a2_cv3_sp2.ghatREL1,0.135001313152003,0.367425248386666,dtp,4a2,cv3,sp2.ghatREL1
dtp_4a2_cv3_sp3.ghatREL1,0.463350125662219,0.680698263301897,dtp,4a2,cv3,sp3.ghatREL1
dtp_4a2_cv3_sp4.ghatREL1,0.373670257754143,0.611285741494224,dtp,4a2,cv3,sp4.ghatREL1
dtp_4a2_cv3_sp5.ghatREL1,0.00238460578187213,-0.0488324255169875,dtp,4a2,cv3,sp5.ghatREL1
dtp_4a2_cv3_sp6.ghatREL1,0.379410659113697,0.615963196233101,dtp,4a2,cv3,sp6.ghatREL1
dtp_4a2_cv3_sp7.ghatREL1,0.110554618088066,0.332497545988036,dtp,4a2,cv3,sp7.ghatREL1
dtp_4a2_cv3_sp8.ghatREL1,0.0340630733348226,0.184561841491741,dtp,4a2,cv3,sp8.ghatREL1
dtp_4a2_cv3_sp9.ghatREL1,0.120482407714747,0.34710575868854,dtp,4a2,cv3,sp9.ghatREL1
dtp_4a2_cv4_sp10.ghatREL1,0.282541919469795,0.531546723693971,dtp,4a2,cv4,sp10.ghatREL1
dtp_4a2_cv4_sp1.ghatREL1,0.312085220111161,0.558645880778836,dtp,4a2,cv4,sp1.ghatREL1
dtp_4a2_cv4_sp2.ghatREL1,0.0645565423330522,0.254079795208222,dtp,4a2,cv4,sp2.ghatREL1
dtp_4a2_cv4_sp3.ghatREL1,0.245964030740603,0.495947608866706,dtp,4a2,cv4,sp3.ghatREL1
dtp_4a2_cv4_sp4.ghatREL1,0.0312533443110331,0.176786154183615,dtp,4a2,cv4,sp4.ghatREL1
dtp_4a2_cv4_sp5.ghatREL1,0.116806685891089,-0.341769931227264,dtp,4a2,cv4,sp5.ghatREL1
dtp_4a2_cv4_sp6.ghatREL1,0.104751010145713,0.32365260719746,dtp,4a2,cv4,sp6.ghatREL1
dtp_4a2_cv4_sp7.ghatREL1,0.223491037637309,0.472748387239247,dtp,4a2,cv4,sp7.ghatREL1
dtp_4a2_cv4_sp8.ghatREL1,0.248620578366442,0.498618670294688,dtp,4a2,cv4,sp8.ghatREL1
dtp_4a2_cv4_sp9.ghatREL1,0.153475595204151,0.391759614054525,dtp,4a2,cv4,sp9.ghatREL1
dtp_4a2_cv5_sp10.ghatREL1,0.376997564133493,0.614001273723021,dtp,4a2,cv5,sp10.ghatREL1
dtp_4a2_cv5_sp1.ghatREL1,0.311914344724454,0.558492922716532,dtp,4a2,cv5,sp1.ghatREL1
dtp_4a2_cv5_sp2.ghatREL1,0.337083246739793,0.580588707037773,dtp,4a2,cv5,sp2.ghatREL1
dtp_4a2_cv5_sp3.ghatREL1,0.106488227848257,0.326325340493589,dtp,4a2,cv5,sp3.ghatREL1
dtp_4a2_cv5_sp4.ghatREL1,0.733592369855267,0.856500069968045,dtp,4a2,cv5,sp4.ghatREL1
dtp_4a2_cv5_sp5.ghatREL1,0.0288956512376649,0.169987209041342,dtp,4a2,cv5,sp5.ghatREL1
dtp_4a2_cv5_sp6.ghatREL1,0.454909038085473,0.674469449334418,dtp,4a2,cv5,sp6.ghatREL1
dtp_4a2_cv5_sp7.ghatREL1,0.23111378715121,0.480742953303749,dtp,4a2,cv5,sp7.ghatREL1
dtp_4a2_cv5_sp8.ghatREL1,0.474876872706759,0.689113105888111,dtp,4a2,cv5,sp8.ghatREL1
dtp_4a2_cv5_sp9.ghatREL1,0.33702803582796,0.580541157738157,dtp,4a2,cv5,sp9.ghatREL1
dtp_4d2_cv1_sp10.ghatREL1,0.581053143747598,0.76226841974963,dtp,4d2,cv1,sp10.ghatREL1
dtp_4d2_cv1_sp1.ghatREL1,0.875979018562116,0.935937507829511,dtp,4d2,cv1,sp1.ghatREL1
dtp_4d2_cv1_sp2.ghatREL1,0.380269400165135,0.616659873970356,dtp,4d2,cv1,sp2.ghatREL1
dtp_4d2_cv1_sp3.ghatREL1,0.687840698552882,0.829361621099555,dtp,4d2,cv1,sp3.ghatREL1
dtp_4d2_cv1_sp4.ghatREL1,0.48831370088795,0.698794462548144,dtp,4d2,cv1,sp4.ghatREL1
dtp_4d2_cv1_sp5.ghatREL1,0.268723358260375,0.518385337620939,dtp,4d2,cv1,sp5.ghatREL1
dtp_4d2_cv1_sp6.ghatREL1,0.529894533032088,0.727938550313203,dtp,4d2,cv1,sp6.ghatREL1
dtp_4d2_cv1_sp7.ghatREL1,0.18605191215733,0.431337353074516,dtp,4d2,cv1,sp7.ghatREL1
dtp_4d2_cv1_sp8.ghatREL1,0.14199324812504,0.376819914713965,dtp,4d2,cv1,sp8.ghatREL1
dtp_4d2_cv1_sp9.ghatREL1,0.0616793440133589,0.248353264551443,dtp,4d2,cv1,sp9.ghatREL1
dtp_4d2_cv2_sp10.ghatREL1,0.115163259736693,0.339357127134076,dtp,4d2,cv2,sp10.ghatREL1
dtp_4d2_cv2_sp1.ghatREL1,0.421007157943524,0.648850643787555,dtp,4d2,cv2,sp1.ghatREL1
dtp_4d2_cv2_sp2.ghatREL1,0.578372229375663,0.760507875945847,dtp,4d2,cv2,sp2.ghatREL1
dtp_4d2_cv2_sp3.ghatREL1,0.519927591189323,0.721060046868028,dtp,4d2,cv2,sp3.ghatREL1
dtp_4d2_cv2_sp4.ghatREL1,0.44578368938475,0.667670344844482,dtp,4d2,cv2,sp4.ghatREL1
dtp_4d2_cv2_sp5.ghatREL1,0.921759109875127,0.960082866150171,dtp,4d2,cv2,sp5.ghatREL1
dtp_4d2_cv2_sp6.ghatREL1,0.464277492958637,0.681379111037781,dtp,4d2,cv2,sp6.ghatREL1
dtp_4d2_cv2_sp7.ghatREL1,0.254055977372646,0.504039658531594,dtp,4d2,cv2,sp7.ghatREL1
dtp_4d2_cv2_sp8.ghatREL1,0.175603258164427,0.419050424369701,dtp,4d2,cv2,sp8.ghatREL1
dtp_4d2_cv2_sp9.ghatREL1,0.444875269956497,0.666989707534154,dtp,4d2,cv2,sp9.ghatREL1
dtp_4d2_cv3_sp10.ghatREL1,0.246307843244202,0.496294109620699,dtp,4d2,cv3,sp10.ghatREL1
dtp_4d2_cv3_sp1.ghatREL1,0.416388155904357,0.645281454796554,dtp,4d2,cv3,sp1.ghatREL1
dtp_4d2_cv3_sp2.ghatREL1,0.634035412004437,0.796263406169364,dtp,4d2,cv3,sp2.ghatREL1
dtp_4d2_cv3_sp3.ghatREL1,0.385335518233123,0.62075399171743,dtp,4d2,cv3,sp3.ghatREL1
dtp_4d2_cv3_sp4.ghatREL1,0.468727742643893,0.684636942213822,dtp,4d2,cv3,sp4.ghatREL1
dtp_4d2_cv3_sp5.ghatREL1,0.00482426964949277,-0.0694569625703051,dtp,4d2,cv3,sp5.ghatREL1
dtp_4d2_cv3_sp6.ghatREL1,0.416978349858034,0.645738607997101,dtp,4d2,cv3,sp6.ghatREL1
dtp_4d2_cv3_sp7.ghatREL1,0.696159027243786,0.83436144880009,dtp,4d2,cv3,sp7.ghatREL1
dtp_4d2_cv3_sp8.ghatREL1,0.277214821226696,0.52651193835154,dtp,4d2,cv3,sp8.ghatREL1
dtp_4d2_cv3_sp9.ghatREL1,0.314668412591857,0.56095312869424,dtp,4d2,cv3,sp9.ghatREL1
dtp_4d2_cv4_sp10.ghatREL1,0.56834494387782,0.753886559024513,dtp,4d2,cv4,sp10.ghatREL1
dtp_4d2_cv4_sp1.ghatREL1,0.781313959733825,0.883919656831901,dtp,4d2,cv4,sp1.ghatREL1
dtp_4d2_cv4_sp2.ghatREL1,0.460264223182767,0.678427758263742,dtp,4d2,cv4,sp2.ghatREL1
dtp_4d2_cv4_sp3.ghatREL1,0.582044907837496,0.762918677079999,dtp,4d2,cv4,sp3.ghatREL1
dtp_4d2_cv4_sp4.ghatREL1,0.453481213419011,0.673410137597446,dtp,4d2,cv4,sp4.ghatREL1
dtp_4d2_cv4_sp5.ghatREL1,0.387867798157434,0.622790332421301,dtp,4d2,cv4,sp5.ghatREL1
dtp_4d2_cv4_sp6.ghatREL1,0.698428965706641,0.835720626589197,dtp,4d2,cv4,sp6.ghatREL1
dtp_4d2_cv4_sp7.ghatREL1,0.440081371509315,0.663386291318501,dtp,4d2,cv4,sp7.ghatREL1
dtp_4d2_cv4_sp8.ghatREL1,0.25911848329403,0.509036819192905,dtp,4d2,cv4,sp8.ghatREL1
dtp_4d2_cv4_sp9.ghatREL1,0.347051693055125,0.589110934421629,dtp,4d2,cv4,sp9.ghatREL1
dtp_4d2_cv5_sp10.ghatREL1,0.333868072077633,0.577813180948335,dtp,4d2,cv5,sp10.ghatREL1
dtp_4d2_cv5_sp1.ghatREL1,0.22097363838598,0.470078332180904,dtp,4d2,cv5,sp1.ghatREL1
dtp_4d2_cv5_sp2.ghatREL1,0.563917754493196,0.750944574847702,dtp,4d2,cv5,sp2.ghatREL1
dtp_4d2_cv5_sp3.ghatREL1,0.360444820161014,0.600370569033005,dtp,4d2,cv5,sp3.ghatREL1
dtp_4d2_cv5_sp4.ghatREL1,0.217250331935114,0.466101203533218,dtp,4d2,cv5,sp4.ghatREL1
dtp_4d2_cv5_sp5.ghatREL1,0.118657779142841,0.344467384730167,dtp,4d2,cv5,sp5.ghatREL1
dtp_4d2_cv5_sp6.ghatREL1,0.213777876370481,0.462361196869375,dtp,4d2,cv5,sp6.ghatREL1
dtp_4d2_cv5_sp7.ghatREL1,0.588680024560668,0.767254862845892,dtp,4d2,cv5,sp7.ghatREL1
dtp_4d2_cv5_sp8.ghatREL1,0.636675922050997,0.797919746623053,dtp,4d2,cv5,sp8.ghatREL1
dtp_4d2_cv5_sp9.ghatREL1,0.43416910609467,0.65891509778929,dtp,4d2,cv5,sp9.ghatREL1
dts_3a2_cv1_sp10.ghatREL1,0.100021413532914,0.316261621972875,dts,3a2,cv1,sp10.ghatREL1
dts_3a2_cv1_sp1.ghatREL1,0.269295709980083,0.518937096361479,dts,3a2,cv1,sp1.ghatREL1
dts_3a2_cv1_sp2.ghatREL1,0.235614561847041,0.485401444010049,dts,3a2,cv1,sp2.ghatREL1
dts_3a2_cv1_sp3.ghatREL1,0.28681542965117,0.535551519138141,dts,3a2,cv1,sp3.ghatREL1
dts_3a2_cv1_sp4.ghatREL1,9.27232040384146e-05,0.00962928886462622,dts,3a2,cv1,sp4.ghatREL1
dts_3a2_cv1_sp5.ghatREL1,0.0627762272549929,0.2505518454432,dts,3a2,cv1,sp5.ghatREL1
dts_3a2_cv1_sp6.ghatREL1,0.182757880334619,0.427501906819863,dts,3a2,cv1,sp6.ghatREL1
dts_3a2_cv1_sp7.ghatREL1,0.43437887687145,0.659074257478966,dts,3a2,cv1,sp7.ghatREL1
dts_3a2_cv1_sp8.ghatREL1,0.00323243393631017,0.0568544979426445,dts,3a2,cv1,sp8.ghatREL1
dts_3a2_cv1_sp9.ghatREL1,0.179371713033673,0.423522978164908,dts,3a2,cv1,sp9.ghatREL1
dts_3a2_cv2_sp10.ghatREL1,0.0426951440954997,0.206628033179188,dts,3a2,cv2,sp10.ghatREL1
dts_3a2_cv2_sp1.ghatREL1,0.0106859735336648,0.103372982609891,dts,3a2,cv2,sp1.ghatREL1
dts_3a2_cv2_sp2.ghatREL1,0.329746626395674,0.574235688890611,dts,3a2,cv2,sp2.ghatREL1
dts_3a2_cv2_sp3.ghatREL1,0.0465832053608425,0.215831428111947,dts,3a2,cv2,sp3.ghatREL1
dts_3a2_cv2_sp4.ghatREL1,0.205166829788,0.452953452120635,dts,3a2,cv2,sp4.ghatREL1
dts_3a2_cv2_sp5.ghatREL1,0.331167431299626,0.575471486087387,dts,3a2,cv2,sp5.ghatREL1
dts_3a2_cv2_sp6.ghatREL1,0.16556215890468,0.406893301621789,dts,3a2,cv2,sp6.ghatREL1
dts_3a2_cv2_sp7.ghatREL1,0.177746068718943,0.421599417360773,dts,3a2,cv2,sp7.ghatREL1
dts_3a2_cv2_sp8.ghatREL1,0.192097599875739,0.438289401966029,dts,3a2,cv2,sp8.ghatREL1
dts_3a2_cv2_sp9.ghatREL1,0.129713356616512,0.360157405333435,dts,3a2,cv2,sp9.ghatREL1
dts_3a2_cv3_sp10.ghatREL1,0.256637516239557,0.506594034942731,dts,3a2,cv3,sp10.ghatREL1
dts_3a2_cv3_sp1.ghatREL1,0.382997244587257,0.61886771170199,dts,3a2,cv3,sp1.ghatREL1
dts_3a2_cv3_sp2.ghatREL1,0.123165245112198,0.350949063415473,dts,3a2,cv3,sp2.ghatREL1
dts_3a2_cv3_sp3.ghatREL1,0.240954338477867,0.490870999833833,dts,3a2,cv3,sp3.ghatREL1
dts_3a2_cv3_sp4.ghatREL1,0.341030184936429,0.583977897643763,dts,3a2,cv3,sp4.ghatREL1
dts_3a2_cv3_sp5.ghatREL1,0.00627935158927913,-0.0792423598164462,dts,3a2,cv3,sp5.ghatREL1
dts_3a2_cv3_sp6.ghatREL1,0.0224157419411092,0.149718876368711,dts,3a2,cv3,sp6.ghatREL1
dts_3a2_cv3_sp7.ghatREL1,0.246814110556967,0.496803895472819,dts,3a2,cv3,sp7.ghatREL1
dts_3a2_cv3_sp8.ghatREL1,0.0210315923962302,0.145022730619135,dts,3a2,cv3,sp8.ghatREL1
dts_3a2_cv3_sp9.ghatREL1,0.141047088359529,0.375562362810132,dts,3a2,cv3,sp9.ghatREL1
dts_3a2_cv4_sp10.ghatREL1,0.119160430566992,0.34519622038341,dts,3a2,cv4,sp10.ghatREL1
dts_3a2_cv4_sp1.ghatREL1,0.128241769950886,0.358108600777594,dts,3a2,cv4,sp1.ghatREL1
dts_3a2_cv4_sp2.ghatREL1,0.38243834583949,0.618415997399396,dts,3a2,cv4,sp2.ghatREL1
dts_3a2_cv4_sp3.ghatREL1,0.016082456880047,0.126816626985766,dts,3a2,cv4,sp3.ghatREL1
dts_3a2_cv4_sp4.ghatREL1,0.13221170442951,0.363609274399746,dts,3a2,cv4,sp4.ghatREL1
dts_3a2_cv4_sp5.ghatREL1,0.00771682295884299,-0.0878454492779392,dts,3a2,cv4,sp5.ghatREL1
dts_3a2_cv4_sp6.ghatREL1,0.102839354945333,0.320685757315995,dts,3a2,cv4,sp6.ghatREL1
dts_3a2_cv4_sp7.ghatREL1,0.126488273589219,0.355651899459597,dts,3a2,cv4,sp7.ghatREL1
dts_3a2_cv4_sp8.ghatREL1,0.0868109366016398,0.2946369572909,dts,3a2,cv4,sp8.ghatREL1
dts_3a2_cv4_sp9.ghatREL1,0.0146765928470318,0.121146988600757,dts,3a2,cv4,sp9.ghatREL1
dts_3a2_cv5_sp10.ghatREL1,0.464976608132522,0.681891932884179,dts,3a2,cv5,sp10.ghatREL1
dts_3a2_cv5_sp1.ghatREL1,0.0475648132532283,0.218093588290047,dts,3a2,cv5,sp1.ghatREL1
dts_3a2_cv5_sp2.ghatREL1,0.20489654386462,0.452654994299875,dts,3a2,cv5,sp2.ghatREL1
dts_3a2_cv5_sp3.ghatREL1,0.208843087446786,0.456993531077614,dts,3a2,cv5,sp3.ghatREL1
dts_3a2_cv5_sp4.ghatREL1,0.51008718464934,0.714203881709796,dts,3a2,cv5,sp4.ghatREL1
dts_3a2_cv5_sp5.ghatREL1,0.033805325979771,0.183862247293377,dts,3a2,cv5,sp5.ghatREL1
dts_3a2_cv5_sp6.ghatREL1,0.179100525775908,0.423202700577286,dts,3a2,cv5,sp6.ghatREL1
dts_3a2_cv5_sp7.ghatREL1,0.296659287525714,0.544664380628763,dts,3a2,cv5,sp7.ghatREL1
dts_3a2_cv5_sp8.ghatREL1,0.133775346965537,0.365753122974414,dts,3a2,cv5,sp8.ghatREL1
dts_3a2_cv5_sp9.ghatREL1,0.0915181746520743,0.302519709526626,dts,3a2,cv5,sp9.ghatREL1
dts_3d2_cv1_sp10.ghatREL1,0.682014064309567,0.825841428065683,dts,3d2,cv1,sp10.ghatREL1
dts_3d2_cv1_sp1.ghatREL1,0.55291224813672,0.743580693762768,dts,3d2,cv1,sp1.ghatREL1
dts_3d2_cv1_sp2.ghatREL1,0.577876362679958,0.760181795809369,dts,3d2,cv1,sp2.ghatREL1
dts_3d2_cv1_sp3.ghatREL1,0.535583336849587,0.731835594139549,dts,3d2,cv1,sp3.ghatREL1
