file,R2,r,trait,mode,cv,sp
dtp_5a2_cv4_sp1.ghatREL1,0.0323417088848743,0.17983800734237,dtp,5a2,cv4,sp1.ghatREL1
dtp_5a2_cv4_sp2.ghatREL1,0.421969008475689,0.649591416565589,dtp,5a2,cv4,sp2.ghatREL1
dtp_5a2_cv4_sp3.ghatREL1,0.00401657312199056,0.0633764398021107,dtp,5a2,cv4,sp3.ghatREL1
dtp_5a2_cv4_sp4.ghatREL1,0.0113119895069181,0.106357837073335,dtp,5a2,cv4,sp4.ghatREL1
dtp_5a2_cv4_sp5.ghatREL1,0.0418586173437359,0.204593786180656,dtp,5a2,cv4,sp5.ghatREL1
dtp_5a2_cv4_sp6.ghatREL1,0.297900914413072,0.545802999637297,dtp,5a2,cv4,sp6.ghatREL1
dtp_5a2_cv4_sp7.ghatREL1,0.381302543787774,0.617496999011148,dtp,5a2,cv4,sp7.ghatREL1
dtp_5a2_cv4_sp8.ghatREL1,0.0760975190253553,0.275857787682993,dtp,5a2,cv4,sp8.ghatREL1
dtp_5a2_cv4_sp9.ghatREL1,0.0743666175671216,0.272702434105605,dtp,5a2,cv4,sp9.ghatREL1
dtp_5a2_cv5_sp10.ghatREL1,0.232030558920518,0.481695504359879,dtp,5a2,cv5,sp10.ghatREL1
dtp_5a2_cv5_sp1.ghatREL1,0.0115003730204217,0.107239792150217,dtp,5a2,cv5,sp1.ghatREL1
dtp_5a2_cv5_sp2.ghatREL1,0.194287765954377,0.440780859333044,dtp,5a2,cv5,sp2.ghatREL1
dtp_5a2_cv5_sp3.ghatREL1,0.190195489452274,0.436114078484373,dtp,5a2,cv5,sp3.ghatREL1
dtp_5a2_cv5_sp4.ghatREL1,0.459763754162031,0.678058813202831,dtp,5a2,cv5,sp4.ghatREL1
dtp_5a2_cv5_sp5.ghatREL1,0.010593433858097,-0.102924408466102,dtp,5a2,cv5,sp5.ghatREL1
dtp_5a2_cv5_sp6.ghatREL1,0.122324373498565,0.349749015007284,dtp,5a2,cv5,sp6.ghatREL1
dtp_5a2_cv5_sp7.ghatREL1,0.238033290166003,0.487886554606706,dtp,5a2,cv5,sp7.ghatREL1
dtp_5a2_cv5_sp8.ghatREL1,0.135529080052344,0.368142744125623,dtp,5a2,cv5,sp8.ghatREL1
dtp_5a2_cv5_sp9.ghatREL1,0.00842832713563349,0.0918059210270965,dtp,5a2,cv5,sp9.ghatREL1
dtp_5d2_cv1_sp10.ghatREL1,0.582893413312047,0.763474566250931,dtp,5d2,cv1,sp10.ghatREL1
dtp_5d2_cv1_sp1.ghatREL1,0.641568422727442,0.800979664365733,dtp,5d2,cv1,sp1.ghatREL1
dtp_5d2_cv1_sp2.ghatREL1,0.280969627638612,0.530065682381544,dtp,5d2,cv1,sp2.ghatREL1
dtp_5d2_cv1_sp3.ghatREL1,0.130994507743777,0.361931634074417,dtp,5d2,cv1,sp3.ghatREL1
dtp_5d2_cv1_sp4.ghatREL1,0.597624869644044,0.773062008925574,dtp,5d2,cv1,sp4.ghatREL1
dtp_5d2_cv1_sp5.ghatREL1,0.306759484105881,0.553858722153836,dtp,5d2,cv1,sp5.ghatREL1
dtp_5d2_cv1_sp6.ghatREL1,0.606446148143198,0.778746523679687,dtp,5d2,cv1,sp6.ghatREL1
dtp_5d2_cv1_sp7.ghatREL1,0.61117931837333,0.781779584264855,dtp,5d2,cv1,sp7.ghatREL1
dtp_5d2_cv1_sp8.ghatREL1,7.93566662669613e-06,-0.00281703152745867,dtp,5d2,cv1,sp8.ghatREL1
dtp_5d2_cv1_sp9.ghatREL1,0.408494577293606,0.639135805047414,dtp,5d2,cv1,sp9.ghatREL1
dtp_5d2_cv2_sp10.ghatREL1,0.00218495518283869,0.0467435041779999,dtp,5d2,cv2,sp10.ghatREL1
dtp_5d2_cv2_sp1.ghatREL1,0.329477964836887,0.574001711527837,dtp,5d2,cv2,sp1.ghatREL1
dtp_5d2_cv2_sp2.ghatREL1,0.170616123645316,0.413057046478227,dtp,5d2,cv2,sp2.ghatREL1
dtp_5d2_cv2_sp3.ghatREL1,0.573986572058286,0.757619015111346,dtp,5d2,cv2,sp3.ghatREL1
dtp_5d2_cv2_sp4.ghatREL1,0.402211528414708,0.634201488814641,dtp,5d2,cv2,sp4.ghatREL1
dtp_5d2_cv2_sp5.ghatREL1,0.682350875122626,0.826045322680678,dtp,5d2,cv2,sp5.ghatREL1
dtp_5d2_cv2_sp6.ghatREL1,0.342641356632978,0.585355752199445,dtp,5d2,cv2,sp6.ghatREL1
dtp_5d2_cv2_sp7.ghatREL1,0.21032385741722,0.458610790777125,dtp,5d2,cv2,sp7.ghatREL1
dtp_5d2_cv2_sp8.ghatREL1,0.341688929094955,0.584541640171986,dtp,5d2,cv2,sp8.ghatREL1
dtp_5d2_cv2_sp9.ghatREL1,0.386083408758219,0.621356104627788,dtp,5d2,cv2,sp9.ghatREL1
dtp_5d2_cv3_sp10.ghatREL1,0.191650861517017,0.437779466760396,dtp,5d2,cv3,sp10.ghatREL1
dtp_5d2_cv3_sp1.ghatREL1,0.27271620499752,0.522222371215098,dtp,5d2,cv3,sp1.ghatREL1
dtp_5d2_cv3_sp2.ghatREL1,0.612389888366719,0.782553441220929,dtp,5d2,cv3,sp2.ghatREL1
dtp_5d2_cv3_sp3.ghatREL1,0.316135182249328,0.562258999260419,dtp,5d2,cv3,sp3.ghatREL1
dtp_5d2_cv3_sp4.ghatREL1,0.53123136778405,0.728856205148896,dtp,5d2,cv3,sp4.ghatREL1
dtp_5d2_cv3_sp5.ghatREL1,0.355516577488931,-0.596252109001663,dtp,5d2,cv3,sp5.ghatREL1
dtp_5d2_cv3_sp6.ghatREL1,0.166691324195554,0.408278488529035,dtp,5d2,cv3,sp6.ghatREL1
dtp_5d2_cv3_sp7.ghatREL1,0.562195557405778,0.749797010800776,dtp,5d2,cv3,sp7.ghatREL1
dtp_5d2_cv3_sp8.ghatREL1,0.225083163883253,0.474429303356415,dtp,5d2,cv3,sp8.ghatREL1
dtp_5d2_cv3_sp9.ghatREL1,0.455444575726505,0.674866339156506,dtp,5d2,cv3,sp9.ghatREL1
dtp_5d2_cv4_sp10.ghatREL1,0.331817209427652,0.576035770961884,dtp,5d2,cv4,sp10.ghatREL1
dtp_5d2_cv4_sp1.ghatREL1,0.713132155718594,0.844471524516128,dtp,5d2,cv4,sp1.ghatREL1
dtp_5d2_cv4_sp2.ghatREL1,0.221453613325427,0.470588581805198,dtp,5d2,cv4,sp2.ghatREL1
dtp_5d2_cv4_sp3.ghatREL1,0.512201038655972,0.715682219044159,dtp,5d2,cv4,sp3.ghatREL1
dtp_5d2_cv4_sp4.ghatREL1,0.384391832542774,0.619993413305959,dtp,5d2,cv4,sp4.ghatREL1
dtp_5d2_cv4_sp5.ghatREL1,0.607408300363894,0.779364035841977,dtp,5d2,cv4,sp5.ghatREL1
dtp_5d2_cv4_sp6.ghatREL1,0.197338853960839,0.44422838040904,dtp,5d2,cv4,sp6.ghatREL1
dtp_5d2_cv4_sp7.ghatREL1,0.463524091579756,0.680826036208778,dtp,5d2,cv4,sp7.ghatREL1
dtp_5d2_cv4_sp8.ghatREL1,0.0652194298177834,0.25538095038155,dtp,5d2,cv4,sp8.ghatREL1
dtp_5d2_cv4_sp9.ghatREL1,0.483720612258139,0.695500260429958,dtp,5d2,cv4,sp9.ghatREL1
dtp_5d2_cv5_sp10.ghatREL1,0.54028549894909,0.735041154595503,dtp,5d2,cv5,sp10.ghatREL1
dtp_5d2_cv5_sp1.ghatREL1,0.134663893718262,0.366965793662382,dtp,5d2,cv5,sp1.ghatREL1
dtp_5d2_cv5_sp2.ghatREL1,0.334981258845008,0.578775655021018,dtp,5d2,cv5,sp2.ghatREL1
dtp_5d2_cv5_sp3.ghatREL1,0.66783834422427,0.817213768988427,dtp,5d2,cv5,sp3.ghatREL1
dtp_5d2_cv5_sp4.ghatREL1,0.361946576606242,0.601619960279114,dtp,5d2,cv5,sp4.ghatREL1
dtp_5d2_cv5_sp5.ghatREL1,0.0408696128628068,0.202162342840616,dtp,5d2,cv5,sp5.ghatREL1
dtp_5d2_cv5_sp6.ghatREL1,0.16458183321702,0.405686865965636,dtp,5d2,cv5,sp6.ghatREL1
dtp_5d2_cv5_sp7.ghatREL1,0.347472875896761,0.589468299314527,dtp,5d2,cv5,sp7.ghatREL1
dtp_5d2_cv5_sp8.ghatREL1,0.649684525482661,0.806030102094618,dtp,5d2,cv5,sp8.ghatREL1
dtp_5d2_cv5_sp9.ghatREL1,0.311303766696564,0.557946024895387,dtp,5d2,cv5,sp9.ghatREL1
dtp_6a2_cv1_sp10.ghatREL1,0.462687508113479,0.680211370173624,dtp,6a2,cv1,sp10.ghatREL1
dtp_6a2_cv1_sp1.ghatREL1,0.488534166351849,0.6989521917498,dtp,6a2,cv1,sp1.ghatREL1
dtp_6a2_cv1_sp2.ghatREL1,0.72928760790485,0.853983376831686,dtp,6a2,cv1,sp2.ghatREL1
dtp_6a2_cv1_sp3.ghatREL1,0.243654106159593,0.493613316432603,dtp,6a2,cv1,sp3.ghatREL1
dtp_6a2_cv1_sp4.ghatREL1,0.000446807633801184,0.0211378247178177,dtp,6a2,cv1,sp4.ghatREL1
dtp_6a2_cv1_sp5.ghatREL1,0.516214675571586,0.71848081085829,dtp,6a2,cv1,sp5.ghatREL1
dtp_6a2_cv1_sp6.ghatREL1,0.172225596312007,0.41500071844758,dtp,6a2,cv1,sp6.ghatREL1
dtp_6a2_cv1_sp7.ghatREL1,0.351456453989452,0.592837628688878,dtp,6a2,cv1,sp7.ghatREL1
dtp_6a2_cv1_sp8.ghatREL1,0.469566485267483,0.685249213985309,dtp,6a2,cv1,sp8.ghatREL1
dtp_6a2_cv1_sp9.ghatREL1,0.0497343344059343,0.223011960230689,dtp,6a2,cv1,sp9.ghatREL1
dtp_6a2_cv2_sp10.ghatREL1,0.366606539770767,0.605480420633704,dtp,6a2,cv2,sp10.ghatREL1
dtp_6a2_cv2_sp1.ghatREL1,0.620654268887449,0.787816139011793,dtp,6a2,cv2,sp1.ghatREL1
dtp_6a2_cv2_sp2.ghatREL1,0.0496337086069496,0.222786239716347,dtp,6a2,cv2,sp2.ghatREL1
dtp_6a2_cv2_sp3.ghatREL1,0.256555751943127,0.506513328495042,dtp,6a2,cv2,sp3.ghatREL1
dtp_6a2_cv2_sp4.ghatREL1,0.18027901557678,0.424592764395226,dtp,6a2,cv2,sp4.ghatREL1
dtp_6a2_cv2_sp5.ghatREL1,0.434100428875452,0.65886298186759,dtp,6a2,cv2,sp5.ghatREL1
dtp_6a2_cv2_sp6.ghatREL1,0.0587875478603418,0.242461435820919,dtp,6a2,cv2,sp6.ghatREL1
dtp_6a2_cv2_sp7.ghatREL1,0.516786970017437,0.718878967572037,dtp,6a2,cv2,sp7.ghatREL1
dtp_6a2_cv2_sp8.ghatREL1,0.161777518776424,0.402215761471904,dtp,6a2,cv2,sp8.ghatREL1
dtp_6a2_cv2_sp9.ghatREL1,0.0485938016824469,0.220440018332532,dtp,6a2,cv2,sp9.ghatREL1
dtp_6a2_cv3_sp10.ghatREL1,0.261450885311849,0.511322682180097,dtp,6a2,cv3,sp10.ghatREL1
dtp_6a2_cv3_sp1.ghatREL1,0.272224287297724,0.521751173738712,dtp,6a2,cv3,sp1.ghatREL1
dtp_6a2_cv3_sp2.ghatREL1,0.0459601833381833,0.214383262728655,dtp,6a2,cv3,sp2.ghatREL1
dtp_6a2_cv3_sp3.ghatREL1,0.63164166179857,0.794758870223271,dtp,6a2,cv3,sp3.ghatREL1
dtp_6a2_cv3_sp4.ghatREL1,0.766799142189686,0.87567068135783,dtp,6a2,cv3,sp4.ghatREL1
dtp_6a2_cv3_sp5.ghatREL1,0.00420300458253435,-0.0648305836973134,dtp,6a2,cv3,sp5.ghatREL1
dtp_6a2_cv3_sp6.ghatREL1,0.48777003077338,0.698405348471344,dtp,6a2,cv3,sp6.ghatREL1
dtp_6a2_cv3_sp7.ghatREL1,0.73412874410569,0.856813132547401,dtp,6a2,cv3,sp7.ghatREL1
dtp_6a2_cv3_sp8.ghatREL1,0.615303500671346,0.784412838160713,dtp,6a2,cv3,sp8.ghatREL1
dtp_6a2_cv3_sp9.ghatREL1,0.796202092514908,0.892301570386889,dtp,6a2,cv3,sp9.ghatREL1
dtp_6a2_cv4_sp10.ghatREL1,0.725498051550542,0.851761734025744,dtp,6a2,cv4,sp10.ghatREL1
dtp_6a2_cv4_sp1.ghatREL1,0.315849630269753,0.562005009114467,dtp,6a2,cv4,sp1.ghatREL1
dtp_6a2_cv4_sp2.ghatREL1,0.0634292531457608,0.251851649082869,dtp,6a2,cv4,sp2.ghatREL1
dtp_6a2_cv4_sp3.ghatREL1,0.414892711988271,0.644121659306898,dtp,6a2,cv4,sp3.ghatREL1
dtp_6a2_cv4_sp4.ghatREL1,0.637775910907771,0.798608734555146,dtp,6a2,cv4,sp4.ghatREL1
dtp_6a2_cv4_sp5.ghatREL1,0.0446409443497801,-0.211284037139061,dtp,6a2,cv4,sp5.ghatREL1
dtp_6a2_cv4_sp6.ghatREL1,0.100456692218547,0.316949037257643,dtp,6a2,cv4,sp6.ghatREL1
dtp_6a2_cv4_sp7.ghatREL1,0.58564924558388,0.765277234460741,dtp,6a2,cv4,sp7.ghatREL1
dtp_6a2_cv4_sp8.ghatREL1,0.31681810728806,0.562865976310578,dtp,6a2,cv4,sp8.ghatREL1
dtp_6a2_cv4_sp9.ghatREL1,0.172836492287369,0.415736084899265,dtp,6a2,cv4,sp9.ghatREL1
dtp_6a2_cv5_sp10.ghatREL1,0.352063716810476,0.59334957386896,dtp,6a2,cv5,sp10.ghatREL1
dtp_6a2_cv5_sp1.ghatREL1,0.237686318317859,0.487530838324981,dtp,6a2,cv5,sp1.ghatREL1
dtp_6a2_cv5_sp2.ghatREL1,0.291193798169925,0.539623756120804,dtp,6a2,cv5,sp2.ghatREL1
dtp_6a2_cv5_sp3.ghatREL1,0.202362636211035,0.449847347675892,dtp,6a2,cv5,sp3.ghatREL1
dtp_6a2_cv5_sp4.ghatREL1,0.549696177515326,0.741414983336138,dtp,6a2,cv5,sp4.ghatREL1
dtp_6a2_cv5_sp5.ghatREL1,0.395887595617207,0.629195991418578,dtp,6a2,cv5,sp5.ghatREL1
dtp_6a2_cv5_sp6.ghatREL1,0.063186913575611,0.251370072951437,dtp,6a2,cv5,sp6.ghatREL1
dtp_6a2_cv5_sp7.ghatREL1,0.254598919533362,0.504577961799128,dtp,6a2,cv5,sp7.ghatREL1
dtp_6a2_cv5_sp8.ghatREL1,0.310774401858644,0.557471435912768,dtp,6a2,cv5,sp8.ghatREL1
dtp_6a2_cv5_sp9.ghatREL1,0.02414532477501,0.155387659661281,dtp,6a2,cv5,sp9.ghatREL1
dtp_6d2_cv1_sp10.ghatREL1,0.372411843629624,0.610255556000619,dtp,6d2,cv1,sp10.ghatREL1
dtp_6d2_cv1_sp1.ghatREL1,0.451384560867715,0.671851591400746,dtp,6d2,cv1,sp1.ghatREL1
dtp_6d2_cv1_sp2.ghatREL1,0.33330462932583,0.577325410254763,dtp,6d2,cv1,sp2.ghatREL1
dtp_6d2_cv1_sp3.ghatREL1,0.155073099009853,0.393793218593023,dtp,6d2,cv1,sp3.ghatREL1
dtp_6d2_cv1_sp4.ghatREL1,0.58759442138706,0.766547077084676,dtp,6d2,cv1,sp4.ghatREL1
dtp_6d2_cv1_sp5.ghatREL1,0.598065875814062,0.773347189698173,dtp,6d2,cv1,sp5.ghatREL1
dtp_6d2_cv1_sp6.ghatREL1,0.271629124995981,0.521180510951801,dtp,6d2,cv1,sp6.ghatREL1
dtp_6d2_cv1_sp7.ghatREL1,0.573291754012457,0.757160322529157,dtp,6d2,cv1,sp7.ghatREL1
dtp_6d2_cv1_sp8.ghatREL1,0.101418922048653,-0.318463376306685,dtp,6d2,cv1,sp8.ghatREL1
dtp_6d2_cv1_sp9.ghatREL1,0.0173565583547454,0.131744291545195,dtp,6d2,cv1,sp9.ghatREL1
dtp_6d2_cv2_sp10.ghatREL1,0.0497455139796143,0.223037023786667,dtp,6d2,cv2,sp10.ghatREL1
dtp_6d2_cv2_sp1.ghatREL1,0.38548678098263,0.620875817682272,dtp,6d2,cv2,sp1.ghatREL1
dtp_6d2_cv2_sp2.ghatREL1,0.199301713993028,0.446432205371687,dtp,6d2,cv2,sp2.ghatREL1
dtp_6d2_cv2_sp3.ghatREL1,0.571305676481149,0.755847654280378,dtp,6d2,cv2,sp3.ghatREL1
dtp_6d2_cv2_sp4.ghatREL1,0.221071606819712,0.470182525004611,dtp,6d2,cv2,sp4.ghatREL1
dtp_6d2_cv2_sp5.ghatREL1,0.584994358927785,0.764849239345758,dtp,6d2,cv2,sp5.ghatREL1
dtp_6d2_cv2_sp6.ghatREL1,0.141537848464646,0.37621516245979,dtp,6d2,cv2,sp6.ghatREL1
dtp_6d2_cv2_sp7.ghatREL1,0.269995664435514,0.519611070355044,dtp,6d2,cv2,sp7.ghatREL1
dtp_6d2_cv2_sp8.ghatREL1,0.483024832970635,0.694999879834979,dtp,6d2,cv2,sp8.ghatREL1
dtp_6d2_cv2_sp9.ghatREL1,0.433821823351356,0.658651518901578,dtp,6d2,cv2,sp9.ghatREL1
dtp_6d2_cv3_sp10.ghatREL1,0.208965455645097,0.457127395421776,dtp,6d2,cv3,sp10.ghatREL1
dtp_6d2_cv3_sp1.ghatREL1,0.5940388678377,0.770739169782943,dtp,6d2,cv3,sp1.ghatREL1
dtp_6d2_cv3_sp2.ghatREL1,0.69227736958143,0.832032072447589,dtp,6d2,cv3,sp2.ghatREL1
dtp_6d2_cv3_sp3.ghatREL1,0.442945981162495,0.665541870330106,dtp,6d2,cv3,sp3.ghatREL1
dtp_6d2_cv3_sp4.ghatREL1,0.498768770188551,0.706235633615687,dtp,6d2,cv3,sp4.ghatREL1
dtp_6d2_cv3_sp5.ghatREL1,0.0622394322606674,-0.249478320221753,dtp,6d2,cv3,sp5.ghatREL1
dtp_6d2_cv3_sp6.ghatREL1,0.296749594791408,0.544747276075253,dtp,6d2,cv3,sp6.ghatREL1
dtp_6d2_cv3_sp7.ghatREL1,7.76210071008602e-07,0.000881027849167438,dtp,6d2,cv3,sp7.ghatREL1
dtp_6d2_cv3_sp8.ghatREL1,0.33284998660795,0.576931526793215,dtp,6d2,cv3,sp8.ghatREL1
dtp_6d2_cv3_sp9.ghatREL1,0.333800386240015,0.57775460728584,dtp,6d2,cv3,sp9.ghatREL1
dtp_6d2_cv4_sp10.ghatREL1,0.50193072962891,0.708470697791313,dtp,6d2,cv4,sp10.ghatREL1
dtp_6d2_cv4_sp1.ghatREL1,0.13733856548529,0.370592182169686,dtp,6d2,cv4,sp1.ghatREL1
dtp_6d2_cv4_sp2.ghatREL1,0.0403147237316437,0.200785267715646,dtp,6d2,cv4,sp2.ghatREL1
dtp_6d2_cv4_sp3.ghatREL1,0.610500396930354,0.781345248229202,dtp,6d2,cv4,sp3.ghatREL1
dtp_6d2_cv4_sp4.ghatREL1,0.467767618402953,0.683935390517959,dtp,6d2,cv4,sp4.ghatREL1
dtp_6d2_cv4_sp5.ghatREL1,0.330345088311882,0.574756546993492,dtp,6d2,cv4,sp5.ghatREL1
dtp_6d2_cv4_sp6.ghatREL1,0.652744098248331,0.807925799964533,dtp,6d2,cv4,sp6.ghatREL1
dtp_6d2_cv4_sp7.ghatREL1,0.0614226573696336,0.247835948501491,dtp,6d2,cv4,sp7.ghatREL1
dtp_6d2_cv4_sp8.ghatREL1,0.656848943169634,0.810462178741016,dtp,6d2,cv4,sp8.ghatREL1
dtp_6d2_cv4_sp9.ghatREL1,0.591151953918746,0.76886406725685,dtp,6d2,cv4,sp9.ghatREL1
dtp_6d2_cv5_sp10.ghatREL1,0.366243221960177,0.605180321854715,dtp,6d2,cv5,sp10.ghatREL1
dtp_6d2_cv5_sp1.ghatREL1,0.197106955101513,0.443967290576133,dtp,6d2,cv5,sp1.ghatREL1
dtp_6d2_cv5_sp2.ghatREL1,0.463720789008093,0.680970475871086,dtp,6d2,cv5,sp2.ghatREL1
dtp_6d2_cv5_sp3.ghatREL1,0.715064556904805,0.845614898700824,dtp,6d2,cv5,sp3.ghatREL1
dtp_6d2_cv5_sp4.ghatREL1,0.229488992192765,0.479050093615235,dtp,6d2,cv5,sp4.ghatREL1
dtp_6d2_cv5_sp5.ghatREL1,0.0559329170990197,0.23650141035313,dtp,6d2,cv5,sp5.ghatREL1
dtp_6d2_cv5_sp6.ghatREL1,0.187146386875751,0.432604191930396,dtp,6d2,cv5,sp6.ghatREL1
dtp_6d2_cv5_sp7.ghatREL1,0.493985234244649,0.702840831372686,dtp,6d2,cv5,sp7.ghatREL1
dtp_6d2_cv5_sp8.ghatREL1,0.519959223363644,0.721081981028263,dtp,6d2,cv5,sp8.ghatREL1
dtp_6d2_cv5_sp9.ghatREL1,0.228021208783111,0.477515663390334,dtp,6d2,cv5,sp9.ghatREL1
dts_5a2_cv1_sp10.ghatREL1,0.100021413532914,0.316261621972875,dts,5a2,cv1,sp10.ghatREL1
dts_5a2_cv1_sp1.ghatREL1,0.269295709980083,0.518937096361479,dts,5a2,cv1,sp1.ghatREL1
dts_5a2_cv1_sp2.ghatREL1,0.235614561847041,0.485401444010049,dts,5a2,cv1,sp2.ghatREL1
dts_5a2_cv1_sp3.ghatREL1,0.28681542965117,0.535551519138141,dts,5a2,cv1,sp3.ghatREL1
dts_5a2_cv1_sp4.ghatREL1,9.27232040384146e-05,0.00962928886462622,dts,5a2,cv1,sp4.ghatREL1
dts_5a2_cv1_sp5.ghatREL1,0.0627762272549929,0.2505518454432,dts,5a2,cv1,sp5.ghatREL1
dts_5a2_cv1_sp6.ghatREL1,0.182757880334619,0.427501906819863,dts,5a2,cv1,sp6.ghatREL1
dts_5a2_cv1_sp7.ghatREL1,0.43437887687145,0.659074257478966,dts,5a2,cv1,sp7.ghatREL1
dts_5a2_cv1_sp8.ghatREL1,0.00323243393631017,0.0568544979426445,dts,5a2,cv1,sp8.ghatREL1
dts_5a2_cv1_sp9.ghatREL1,0.179371713033673,0.423522978164908,dts,5a2,cv1,sp9.ghatREL1
dts_5a2_cv2_sp10.ghatREL1,0.0426951440954997,0.206628033179188,dts,5a2,cv2,sp10.ghatREL1
dts_5a2_cv2_sp1.ghatREL1,0.0106859735336648,0.103372982609891,dts,5a2,cv2,sp1.ghatREL1
dts_5a2_cv2_sp2.ghatREL1,0.329746626395674,0.574235688890611,dts,5a2,cv2,sp2.ghatREL1
dts_5a2_cv2_sp3.ghatREL1,0.0465832053608425,0.215831428111947,dts,5a2,cv2,sp3.ghatREL1
dts_5a2_cv2_sp4.ghatREL1,0.205166829788,0.452953452120635,dts,5a2,cv2,sp4.ghatREL1
dts_5a2_cv2_sp5.ghatREL1,0.331167431299626,0.575471486087387,dts,5a2,cv2,sp5.ghatREL1
dts_5a2_cv2_sp6.ghatREL1,0.16556215890468,0.406893301621789,dts,5a2,cv2,sp6.ghatREL1
dts_5a2_cv2_sp7.ghatREL1,0.177746068718943,0.421599417360773,dts,5a2,cv2,sp7.ghatREL1
dts_5a2_cv2_sp8.ghatREL1,0.192097599875739,0.438289401966029,dts,5a2,cv2,sp8.ghatREL1
dts_5a2_cv2_sp9.ghatREL1,0.129713356616512,0.360157405333435,dts,5a2,cv2,sp9.ghatREL1
dts_5a2_cv3_sp10.ghatREL1,0.256637516239557,0.506594034942731,dts,5a2,cv3,sp10.ghatREL1
dts_5a2_cv3_sp1.ghatREL1,0.382997244587257,0.61886771170199,dts,5a2,cv3,sp1.ghatREL1
dts_5a2_cv3_sp2.ghatREL1,0.123165245112198,0.350949063415473,dts,5a2,cv3,sp2.ghatREL1
dts_5a2_cv3_sp3.ghatREL1,0.240954338477867,0.490870999833833,dts,5a2,cv3,sp3.ghatREL1
dts_5a2_cv3_sp4.ghatREL1,0.341030184936429,0.583977897643763,dts,5a2,cv3,sp4.ghatREL1
dts_5a2_cv3_sp5.ghatREL1,0.00627935158927913,-0.0792423598164462,dts,5a2,cv3,sp5.ghatREL1
dts_5a2_cv3_sp6.ghatREL1,0.0224157419411092,0.149718876368711,dts,5a2,cv3,sp6.ghatREL1
dts_5a2_cv3_sp7.ghatREL1,0.246814110556967,0.496803895472819,dts,5a2,cv3,sp7.ghatREL1
dts_5a2_cv3_sp8.ghatREL1,0.0210315923962302,0.145022730619135,dts,5a2,cv3,sp8.ghatREL1
dts_5a2_cv3_sp9.ghatREL1,0.141047088359529,0.375562362810132,dts,5a2,cv3,sp9.ghatREL1
dts_5a2_cv4_sp10.ghatREL1,0.119160430566992,0.34519622038341,dts,5a2,cv4,sp10.ghatREL1
dts_5a2_cv4_sp1.ghatREL1,0.128241769950886,0.358108600777594,dts,5a2,cv4,sp1.ghatREL1
dts_5a2_cv4_sp2.ghatREL1,0.38243834583949,0.618415997399396,dts,5a2,cv4,sp2.ghatREL1
dts_5a2_cv4_sp3.ghatREL1,0.016082456880047,0.126816626985766,dts,5a2,cv4,sp3.ghatREL1
dts_5a2_cv4_sp4.ghatREL1,0.13221170442951,0.363609274399746,dts,5a2,cv4,sp4.ghatREL1
dts_5a2_cv4_sp5.ghatREL1,0.00771682295884299,-0.0878454492779392,dts,5a2,cv4,sp5.ghatREL1
dts_5a2_cv4_sp6.ghatREL1,0.102839354945333,0.320685757315995,dts,5a2,cv4,sp6.ghatREL1
dts_5a2_cv4_sp7.ghatREL1,0.126488273589219,0.355651899459597,dts,5a2,cv4,sp7.ghatREL1
dts_5a2_cv4_sp8.ghatREL1,0.0868109366016398,0.2946369572909,dts,5a2,cv4,sp8.ghatREL1
dts_5a2_cv4_sp9.ghatREL1,0.0146765928470318,0.121146988600757,dts,5a2,cv4,sp9.ghatREL1
dts_5a2_cv5_sp10.ghatREL1,0.464976608132522,0.681891932884179,dts,5a2,cv5,sp10.ghatREL1
dts_5a2_cv5_sp1.ghatREL1,0.0475648132532283,0.218093588290047,dts,5a2,cv5,sp1.ghatREL1
dts_5a2_cv5_sp2.ghatREL1,0.20489654386462,0.452654994299875,dts,5a2,cv5,sp2.ghatREL1
dts_5a2_cv5_sp3.ghatREL1,0.208843087446786,0.456993531077614,dts,5a2,cv5,sp3.ghatREL1
dts_5a2_cv5_sp4.ghatREL1,0.51008718464934,0.714203881709796,dts,5a2,cv5,sp4.ghatREL1
dts_5a2_cv5_sp5.ghatREL1,0.033805325979771,0.183862247293377,dts,5a2,cv5,sp5.ghatREL1
dts_5a2_cv5_sp6.ghatREL1,0.179100525775908,0.423202700577286,dts,5a2,cv5,sp6.ghatREL1
dts_5a2_cv5_sp7.ghatREL1,0.296659287525714,0.544664380628763,dts,5a2,cv5,sp7.ghatREL1
dts_5a2_cv5_sp8.ghatREL1,0.133775346965537,0.365753122974414,dts,5a2,cv5,sp8.ghatREL1
dts_5a2_cv5_sp9.ghatREL1,0.0915181746520743,0.302519709526626,dts,5a2,cv5,sp9.ghatREL1
dts_5d2_cv1_sp10.ghatREL1,0.682014064309567,0.825841428065683,dts,5d2,cv1,sp10.ghatREL1
dts_5d2_cv1_sp1.ghatREL1,0.55291224813672,0.743580693762768,dts,5d2,cv1,sp1.ghatREL1
dts_5d2_cv1_sp2.ghatREL1,0.577876362679958,0.760181795809369,dts,5d2,cv1,sp2.ghatREL1
dts_5d2_cv1_sp3.ghatREL1,0.535583336849587,0.731835594139549,dts,5d2,cv1,sp3.ghatREL1
dts_5d2_cv1_sp4.ghatREL1,0.554795799348028,0.74484615817498,dts,5d2,cv1,sp4.ghatREL1
dts_5d2_cv1_sp5.ghatREL1,0.267882823870745,0.517573979128341,dts,5d2,cv1,sp5.ghatREL1
dts_5d2_cv1_sp6.ghatREL1,0.542319894971007,0.736423719723236,dts,5d2,cv1,sp6.ghatREL1
