file,R2,r,trait,cs,mode,cv,sp,type
asi_cs2_a2_cv1_sp3.ghatREL1,7.57956707123482e-05,-0.00870607091128646,asi,cs2,a2,cv1,sp3.ghatREL1,random
asi_cs2_a2_cv1_sp4.ghatREL1,0.0407332309718238,0.20182475311969,asi,cs2,a2,cv1,sp4.ghatREL1,random
asi_cs2_a2_cv1_sp5.ghatREL1,0.0988294237906092,-0.314371474199885,asi,cs2,a2,cv1,sp5.ghatREL1,random
asi_cs2_a2_cv1_sp6.ghatREL1,0.00977549609518416,-0.0988711084957793,asi,cs2,a2,cv1,sp6.ghatREL1,random
asi_cs2_a2_cv1_sp7.ghatREL1,0.0347223712520335,-0.1863393980135,asi,cs2,a2,cv1,sp7.ghatREL1,random
asi_cs2_a2_cv1_sp8.ghatREL1,0.0331799835049137,0.182153735907101,asi,cs2,a2,cv1,sp8.ghatREL1,random
asi_cs2_a2_cv1_sp9.ghatREL1,0.0524479473159621,-0.229015168309791,asi,cs2,a2,cv1,sp9.ghatREL1,random
asi_cs2_a2_cv2_sp10.ghatREL1,0.0344310381521235,0.185556024294884,asi,cs2,a2,cv2,sp10.ghatREL1,random
asi_cs2_a2_cv2_sp1.ghatREL1,0.0324546563074773,-0.180151759101812,asi,cs2,a2,cv2,sp1.ghatREL1,random
asi_cs2_a2_cv2_sp2.ghatREL1,0.5263990518569,0.725533632478123,asi,cs2,a2,cv2,sp2.ghatREL1,random
asi_cs2_a2_cv2_sp3.ghatREL1,0.139051763550986,0.372896451512999,asi,cs2,a2,cv2,sp3.ghatREL1,random
asi_cs2_a2_cv2_sp4.ghatREL1,0.0382337407202095,-0.195534500076609,asi,cs2,a2,cv2,sp4.ghatREL1,random
asi_cs2_a2_cv2_sp5.ghatREL1,0.323863708979388,0.569090246779356,asi,cs2,a2,cv2,sp5.ghatREL1,random
asi_cs2_a2_cv2_sp6.ghatREL1,0.0614022058903786,0.247794684951834,asi,cs2,a2,cv2,sp6.ghatREL1,random
asi_cs2_a2_cv2_sp7.ghatREL1,0.123259065347265,0.351082704426271,asi,cs2,a2,cv2,sp7.ghatREL1,random
asi_cs2_a2_cv2_sp8.ghatREL1,0.0482739905618525,-0.219713428269308,asi,cs2,a2,cv2,sp8.ghatREL1,random
asi_cs2_a2_cv2_sp9.ghatREL1,0.0331192668563685,0.181986996393612,asi,cs2,a2,cv2,sp9.ghatREL1,random
asi_cs2_a2_cv3_sp10.ghatREL1,0.0129646828070365,-0.113862561041971,asi,cs2,a2,cv3,sp10.ghatREL1,random
asi_cs2_a2_cv3_sp1.ghatREL1,0.059328049543653,0.243573499263883,asi,cs2,a2,cv3,sp1.ghatREL1,random
asi_cs2_a2_cv3_sp2.ghatREL1,0.00179679552171159,0.0423886249094211,asi,cs2,a2,cv3,sp2.ghatREL1,random
asi_cs2_a2_cv3_sp3.ghatREL1,0.191563797750733,0.43768001753648,asi,cs2,a2,cv3,sp3.ghatREL1,random
asi_cs2_a2_cv3_sp4.ghatREL1,0.0428534472381322,-0.207010741842379,asi,cs2,a2,cv3,sp4.ghatREL1,random
asi_cs2_a2_cv3_sp5.ghatREL1,0.0889296391347272,0.298210729409133,asi,cs2,a2,cv3,sp5.ghatREL1,random
asi_cs2_a2_cv3_sp6.ghatREL1,0.0382967683090863,0.195695601149046,asi,cs2,a2,cv3,sp6.ghatREL1,random
asi_cs2_a2_cv3_sp7.ghatREL1,0.000332694326024963,-0.0182399102526565,asi,cs2,a2,cv3,sp7.ghatREL1,random
asi_cs2_a2_cv3_sp8.ghatREL1,0.00129897728185234,0.0360413274152373,asi,cs2,a2,cv3,sp8.ghatREL1,random
asi_cs2_a2_cv3_sp9.ghatREL1,0.144639869265385,0.380315486491656,asi,cs2,a2,cv3,sp9.ghatREL1,random
asi_cs2_a2_cv4_sp10.ghatREL1,0.0193730913527626,0.139187252838622,asi,cs2,a2,cv4,sp10.ghatREL1,random
asi_cs2_a2_cv4_sp1.ghatREL1,0.214469558678768,0.46310858195327,asi,cs2,a2,cv4,sp1.ghatREL1,random
asi_cs2_a2_cv4_sp2.ghatREL1,0.0881604828575096,-0.296918310074521,asi,cs2,a2,cv4,sp2.ghatREL1,random
asi_cs2_a2_cv4_sp3.ghatREL1,0.0181722731017503,0.134804573741955,asi,cs2,a2,cv4,sp3.ghatREL1,random
asi_cs2_a2_cv4_sp4.ghatREL1,0.00347447500835703,-0.0589446775235647,asi,cs2,a2,cv4,sp4.ghatREL1,random
asi_cs2_a2_cv4_sp5.ghatREL1,0.0219985484819492,-0.148319076594851,asi,cs2,a2,cv4,sp5.ghatREL1,random
asi_cs2_a2_cv4_sp6.ghatREL1,0.0241772914713565,-0.15549048675516,asi,cs2,a2,cv4,sp6.ghatREL1,random
asi_cs2_a2_cv4_sp7.ghatREL1,0.0420055482107938,0.204952551120482,asi,cs2,a2,cv4,sp7.ghatREL1,random
asi_cs2_a2_cv4_sp8.ghatREL1,0.0157979595005482,-0.125689933966679,asi,cs2,a2,cv4,sp8.ghatREL1,random
asi_cs2_a2_cv4_sp9.ghatREL1,0.027881680252347,-0.166978083149697,asi,cs2,a2,cv4,sp9.ghatREL1,random
asi_cs2_a2_cv5_sp10.ghatREL1,0.0309570336719603,-0.175946110135917,asi,cs2,a2,cv5,sp10.ghatREL1,random
asi_cs2_a2_cv5_sp1.ghatREL1,0.236980192363351,0.486806113728403,asi,cs2,a2,cv5,sp1.ghatREL1,random
asi_cs2_a2_cv5_sp2.ghatREL1,0.000696040819092409,-0.0263825855270557,asi,cs2,a2,cv5,sp2.ghatREL1,random
asi_cs2_a2_cv5_sp3.ghatREL1,0.20504717222635,0.452821346919897,asi,cs2,a2,cv5,sp3.ghatREL1,random
