file,genotype,ghat,V1,V2,trait,mode,tsf
asi_BPHmax_1a2,PHG84xPHZ51,0.7782888563,Fix,0.678338647,asi,1a2,BPHmax
asi_BPHmax_1a2,PHJ40xPHZ51,0.7287336515,Fix,0.678338647,asi,1a2,BPHmax
asi_BPHmax_1d2,B73xLH1,0.6056035008,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,B73xLH123HT,0.6056035008,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,B73xLH82,0.6056035008,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,B73xMO17,0.6056035008,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,B73xPH207,0.6056035008,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,B73xPHG35,0.6056035008,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,B73xPHG39,0.6056035008,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,B73xPHG47,0.6056035008,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,B73xPHG84,0.6056035008,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,B73xPHJ40,0.6056035008,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,B73xPHZ51,0.6056035008,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH1xLH123HT,0.534614458,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH1xLH82,0.497241064,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH1xMO17,0.850098013,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH1xPH207,0.6912917891,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH1xPHG35,0.6918323334,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH1xPHG39,0.905901849,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH1xPHG47,0.7168598506,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH1xPHG84,0.895002216,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH1xPHJ40,0.781786531,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH1xPHZ51,0.848781392,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH123HTxLH82,0.52729167,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH123HTxMO17,0.514272302,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH123HTxPH207,0.523893624,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH123HTxPHG35,0.5956664528,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH123HTxPHG39,0.6034400235,Fix,0.679490387,asi,1d2,BPHmax
asi_BPHmax_1d2,LH123HTxPHG47,0.5818626802,Fix,0.679490387,asi,1d2,BPHmax
