file,R2,r,trait,cs,mode,sp,cv
asi_cs1_a2_sp10_cv1.ghatREL1,0.165617282469357,0.406961033109261,asi,cs1,a2,sp10,cv1.ghatREL1
asi_cs1_a2_sp10_cv2.ghatREL1,0.109112189488279,0.33032134276834,asi,cs1,a2,sp10,cv2.ghatREL1
asi_cs1_a2_sp10_cv3.ghatREL1,0.0892051355450078,0.298672287875872,asi,cs1,a2,sp10,cv3.ghatREL1
asi_cs1_a2_sp10_cv4.ghatREL1,0.00273883417567404,0.0523338721639632,asi,cs1,a2,sp10,cv4.ghatREL1
asi_cs1_a2_sp10_cv5.ghatREL1,0.00173449772692292,-0.0416473015563183,asi,cs1,a2,sp10,cv5.ghatREL1
asi_cs1_a2_sp1_cv1.ghatREL1,0.0271135994096458,0.164662076416052,asi,cs1,a2,sp1,cv1.ghatREL1
asi_cs1_a2_sp1_cv2.ghatREL1,0.139864516804914,0.373984647819819,asi,cs1,a2,sp1,cv2.ghatREL1
asi_cs1_a2_sp1_cv3.ghatREL1,0.0633471889347122,0.251688674625443,asi,cs1,a2,sp1,cv3.ghatREL1
asi_cs1_a2_sp1_cv4.ghatREL1,0.0843554564199168,0.290440108146098,asi,cs1,a2,sp1,cv4.ghatREL1
asi_cs1_a2_sp1_cv5.ghatREL1,0.0325438585240877,0.180399164421811,asi,cs1,a2,sp1,cv5.ghatREL1
asi_cs1_a2_sp2_cv1.ghatREL1,0.0881449179614228,0.296892098179495,asi,cs1,a2,sp2,cv1.ghatREL1
asi_cs1_a2_sp2_cv2.ghatREL1,0.287750589423292,0.536423889683608,asi,cs1,a2,sp2,cv2.ghatREL1
asi_cs1_a2_sp2_cv3.ghatREL1,0.0436400402674485,0.208901987227141,asi,cs1,a2,sp2,cv3.ghatREL1
asi_cs1_a2_sp2_cv4.ghatREL1,0.137944747445677,-0.371409137536595,asi,cs1,a2,sp2,cv4.ghatREL1
asi_cs1_a2_sp2_cv5.ghatREL1,0.440317914804268,0.663564552100448,asi,cs1,a2,sp2,cv5.ghatREL1
asi_cs1_a2_sp3_cv1.ghatREL1,0.0359347239516214,0.189564564071509,asi,cs1,a2,sp3,cv1.ghatREL1
asi_cs1_a2_sp3_cv2.ghatREL1,0.0632101149603655,0.251416218570651,asi,cs1,a2,sp3,cv2.ghatREL1
asi_cs1_a2_sp3_cv3.ghatREL1,0.148002416881978,0.384710822413378,asi,cs1,a2,sp3,cv3.ghatREL1
asi_cs1_a2_sp3_cv4.ghatREL1,0.0665159335774663,0.257906831195814,asi,cs1,a2,sp3,cv4.ghatREL1
asi_cs1_a2_sp3_cv5.ghatREL1,0.146132258079335,0.382272491920796,asi,cs1,a2,sp3,cv5.ghatREL1
asi_cs1_a2_sp4_cv1.ghatREL1,0.183706935174933,0.428610470211512,asi,cs1,a2,sp4,cv1.ghatREL1
asi_cs1_a2_sp4_cv2.ghatREL1,0.134157243986777,-0.366274820301337,asi,cs1,a2,sp4,cv2.ghatREL1
asi_cs1_a2_sp4_cv3.ghatREL1,0.0225906918224281,0.150302002057285,asi,cs1,a2,sp4,cv3.ghatREL1
asi_cs1_a2_sp4_cv4.ghatREL1,0.249545081198977,0.499544874059355,asi,cs1,a2,sp4,cv4.ghatREL1
asi_cs1_a2_sp4_cv5.ghatREL1,0.0725789615953574,0.269404828455908,asi,cs1,a2,sp4,cv5.ghatREL1
asi_cs1_a2_sp5_cv1.ghatREL1,0.0276162932903399,-0.166181507064835,asi,cs1,a2,sp5,cv1.ghatREL1
asi_cs1_a2_sp5_cv2.ghatREL1,0.289427552424732,0.537984713932219,asi,cs1,a2,sp5,cv2.ghatREL1
asi_cs1_a2_sp5_cv3.ghatREL1,0.192838393137504,0.439133684813069,asi,cs1,a2,sp5,cv3.ghatREL1
asi_cs1_a2_sp5_cv4.ghatREL1,0.113080643188611,0.336274654395199,asi,cs1,a2,sp5,cv4.ghatREL1
asi_cs1_a2_sp5_cv5.ghatREL1,0.237070086916262,0.486898435935321,asi,cs1,a2,sp5,cv5.ghatREL1
asi_cs1_a2_sp6_cv1.ghatREL1,0.00149189167891203,0.0386250136428718,asi,cs1,a2,sp6,cv1.ghatREL1
asi_cs1_a2_sp6_cv2.ghatREL1,0.355721429460112,0.596423867279061,asi,cs1,a2,sp6,cv2.ghatREL1
asi_cs1_a2_sp6_cv3.ghatREL1,0.220619711854222,0.469701726475667,asi,cs1,a2,sp6,cv3.ghatREL1
asi_cs1_a2_sp6_cv4.ghatREL1,0.0318765497288038,0.178540050769579,asi,cs1,a2,sp6,cv4.ghatREL1
asi_cs1_a2_sp6_cv5.ghatREL1,0.0240087027881203,0.154947419430336,asi,cs1,a2,sp6,cv5.ghatREL1
asi_cs1_a2_sp7_cv1.ghatREL1,0.04581623877517,-0.214047281634619,asi,cs1,a2,sp7,cv1.ghatREL1
asi_cs1_a2_sp7_cv2.ghatREL1,0.396346865856696,0.629560851591564,asi,cs1,a2,sp7,cv2.ghatREL1
asi_cs1_a2_sp7_cv3.ghatREL1,0.176996605536465,0.420709645166908,asi,cs1,a2,sp7,cv3.ghatREL1
asi_cs1_a2_sp7_cv4.ghatREL1,0.420928754907723,0.64879022411541,asi,cs1,a2,sp7,cv4.ghatREL1
asi_cs1_a2_sp7_cv5.ghatREL1,0.122774400518222,0.350391781465008,asi,cs1,a2,sp7,cv5.ghatREL1
asi_cs1_a2_sp8_cv1.ghatREL1,0.18030633523258,0.42462493477489,asi,cs1,a2,sp8,cv1.ghatREL1
asi_cs1_a2_sp8_cv2.ghatREL1,0.0660956701642203,0.257090781951085,asi,cs1,a2,sp8,cv2.ghatREL1
asi_cs1_a2_sp8_cv3.ghatREL1,0.176121216028306,0.419667983086995,asi,cs1,a2,sp8,cv3.ghatREL1
asi_cs1_a2_sp8_cv4.ghatREL1,0.0332594590515222,-0.182371760564848,asi,cs1,a2,sp8,cv4.ghatREL1
asi_cs1_a2_sp8_cv5.ghatREL1,0.234858334133307,0.484621846529133,asi,cs1,a2,sp8,cv5.ghatREL1
asi_cs1_a2_sp9_cv1.ghatREL1,0.000184454596590188,0.0135814062817585,asi,cs1,a2,sp9,cv1.ghatREL1
asi_cs1_a2_sp9_cv2.ghatREL1,0.0182518965659122,0.135099580184071,asi,cs1,a2,sp9,cv2.ghatREL1
asi_cs1_a2_sp9_cv3.ghatREL1,0.20942371058916,0.457628354223337,asi,cs1,a2,sp9,cv3.ghatREL1
asi_cs1_a2_sp9_cv4.ghatREL1,0.0480859657767306,-0.219285124385423,asi,cs1,a2,sp9,cv4.ghatREL1
asi_cs1_a2_sp9_cv5.ghatREL1,0.404482957751615,0.635989746577423,asi,cs1,a2,sp9,cv5.ghatREL1
asi_cs1_d2_sp10_cv1.ghatREL1,0.108217462036425,0.328964226073938,asi,cs1,d2,sp10,cv1.ghatREL1
asi_cs1_d2_sp10_cv2.ghatREL1,0.218740568174525,0.467697090192493,asi,cs1,d2,sp10,cv2.ghatREL1
asi_cs1_d2_sp10_cv3.ghatREL1,0.0154773617912904,0.124408045524759,asi,cs1,d2,sp10,cv3.ghatREL1
asi_cs1_d2_sp10_cv4.ghatREL1,0.0227980092701427,0.150990096596243,asi,cs1,d2,sp10,cv4.ghatREL1
asi_cs1_d2_sp10_cv5.ghatREL1,0.0118503876849089,-0.108859485966584,asi,cs1,d2,sp10,cv5.ghatREL1
asi_cs1_d2_sp1_cv1.ghatREL1,0.0385198368725683,0.196264711225855,asi,cs1,d2,sp1,cv1.ghatREL1
asi_cs1_d2_sp1_cv2.ghatREL1,0.110190435726937,0.331949447547269,asi,cs1,d2,sp1,cv2.ghatREL1
asi_cs1_d2_sp1_cv3.ghatREL1,0.0825447591598116,0.287306037457989,asi,cs1,d2,sp1,cv3.ghatREL1
asi_cs1_d2_sp1_cv4.ghatREL1,0.037066098364141,0.192525578467229,asi,cs1,d2,sp1,cv4.ghatREL1
asi_cs1_d2_sp1_cv5.ghatREL1,0.00167470504379662,0.0409231602371643,asi,cs1,d2,sp1,cv5.ghatREL1
asi_cs1_d2_sp2_cv1.ghatREL1,0.0340839843997524,0.184618483364349,asi,cs1,d2,sp2,cv1.ghatREL1
asi_cs1_d2_sp2_cv2.ghatREL1,0.081925258967312,0.286225888010347,asi,cs1,d2,sp2,cv2.ghatREL1
asi_cs1_d2_sp2_cv3.ghatREL1,0.116775181943696,0.34172383871146,asi,cs1,d2,sp2,cv3.ghatREL1
asi_cs1_d2_sp2_cv4.ghatREL1,0.131879423783494,-0.363152067023573,asi,cs1,d2,sp2,cv4.ghatREL1
asi_cs1_d2_sp2_cv5.ghatREL1,0.564849877457257,0.751564952254465,asi,cs1,d2,sp2,cv5.ghatREL1
asi_cs1_d2_sp3_cv1.ghatREL1,0.0169972256599345,0.130373408561464,asi,cs1,d2,sp3,cv1.ghatREL1
asi_cs1_d2_sp3_cv2.ghatREL1,0.0204336448616289,0.142946300622398,asi,cs1,d2,sp3,cv2.ghatREL1
asi_cs1_d2_sp3_cv3.ghatREL1,0.0730694544698348,0.270313622427422,asi,cs1,d2,sp3,cv3.ghatREL1
asi_cs1_d2_sp3_cv4.ghatREL1,0.0291234029509448,0.170655802570393,asi,cs1,d2,sp3,cv4.ghatREL1
asi_cs1_d2_sp3_cv5.ghatREL1,7.13790005534136e-05,-0.00844860938577548,asi,cs1,d2,sp3,cv5.ghatREL1
asi_cs1_d2_sp4_cv1.ghatREL1,0.096129691528195,0.310047885863128,asi,cs1,d2,sp4,cv1.ghatREL1
asi_cs1_d2_sp4_cv2.ghatREL1,0.219101956940252,-0.468083279919558,asi,cs1,d2,sp4,cv2.ghatREL1
asi_cs1_d2_sp4_cv3.ghatREL1,0.00578753217022122,0.0760758317090337,asi,cs1,d2,sp4,cv3.ghatREL1
asi_cs1_d2_sp4_cv4.ghatREL1,0.271415962162929,0.520975970811446,asi,cs1,d2,sp4,cv4.ghatREL1
asi_cs1_d2_sp4_cv5.ghatREL1,6.0782900073121e-09,7.79633888906331e-05,asi,cs1,d2,sp4,cv5.ghatREL1
asi_cs1_d2_sp5_cv1.ghatREL1,0.0102549217553888,0.10126658755675,asi,cs1,d2,sp5,cv1.ghatREL1
asi_cs1_d2_sp5_cv2.ghatREL1,0.0490958333564105,0.221575795962489,asi,cs1,d2,sp5,cv2.ghatREL1
asi_cs1_d2_sp5_cv3.ghatREL1,0.270339786799811,0.519942099468596,asi,cs1,d2,sp5,cv3.ghatREL1
asi_cs1_d2_sp5_cv4.ghatREL1,0.122846158027866,0.350494162615964,asi,cs1,d2,sp5,cv4.ghatREL1
asi_cs1_d2_sp5_cv5.ghatREL1,0.16150180835067,0.401872875858361,asi,cs1,d2,sp5,cv5.ghatREL1
asi_cs1_d2_sp6_cv1.ghatREL1,0.00340273683186111,-0.0583329823672775,asi,cs1,d2,sp6,cv1.ghatREL1
asi_cs1_d2_sp6_cv2.ghatREL1,0.182435794633718,0.427125033958112,asi,cs1,d2,sp6,cv2.ghatREL1
asi_cs1_d2_sp6_cv3.ghatREL1,0.2193884373484,0.468389194312166,asi,cs1,d2,sp6,cv3.ghatREL1
asi_cs1_d2_sp6_cv4.ghatREL1,0.0134388805703952,0.115926185870127,asi,cs1,d2,sp6,cv4.ghatREL1
asi_cs1_d2_sp6_cv5.ghatREL1,0.00478875453280509,-0.0692008275442215,asi,cs1,d2,sp6,cv5.ghatREL1
asi_cs1_d2_sp7_cv1.ghatREL1,0.0299536820522059,-0.173071320709717,asi,cs1,d2,sp7,cv1.ghatREL1
asi_cs1_d2_sp7_cv2.ghatREL1,0.134564361791267,0.36683015387406,asi,cs1,d2,sp7,cv2.ghatREL1
asi_cs1_d2_sp7_cv3.ghatREL1,0.184554705345604,0.429598306963149,asi,cs1,d2,sp7,cv3.ghatREL1
asi_cs1_d2_sp7_cv4.ghatREL1,0.362055722219604,0.601710663209157,asi,cs1,d2,sp7,cv4.ghatREL1
asi_cs1_d2_sp7_cv5.ghatREL1,0.0854356935131406,0.292293847887944,asi,cs1,d2,sp7,cv5.ghatREL1
asi_cs1_d2_sp8_cv1.ghatREL1,0.11005606567195,0.331746990448971,asi,cs1,d2,sp8,cv1.ghatREL1
asi_cs1_d2_sp8_cv2.ghatREL1,0.00164845520779181,0.0406011724928211,asi,cs1,d2,sp8,cv2.ghatREL1
asi_cs1_d2_sp8_cv3.ghatREL1,0.0855126514686325,0.292425463098945,asi,cs1,d2,sp8,cv3.ghatREL1
asi_cs1_d2_sp8_cv4.ghatREL1,0.0225765709873953,-0.15025501984092,asi,cs1,d2,sp8,cv4.ghatREL1
asi_cs1_d2_sp8_cv5.ghatREL1,0.0637538990982435,0.252495344706083,asi,cs1,d2,sp8,cv5.ghatREL1
asi_cs1_d2_sp9_cv1.ghatREL1,6.48007162964772e-07,-0.000804988921019893,asi,cs1,d2,sp9,cv1.ghatREL1
asi_cs1_d2_sp9_cv2.ghatREL1,0.00249458439292392,0.0499458145686295,asi,cs1,d2,sp9,cv2.ghatREL1
asi_cs1_d2_sp9_cv3.ghatREL1,0.0485151945491339,0.220261650200696,asi,cs1,d2,sp9,cv3.ghatREL1
asi_cs1_d2_sp9_cv4.ghatREL1,0.00699097224961676,0.0836120341195976,asi,cs1,d2,sp9,cv4.ghatREL1
asi_cs1_d2_sp9_cv5.ghatREL1,0.223346761093964,0.472595769229861,asi,cs1,d2,sp9,cv5.ghatREL1
asi_cs2_a2_sp10_cv1.ghatREL1,0.0461281432268849,0.214774633574091,asi,cs2,a2,sp10,cv1.ghatREL1
asi_cs2_a2_sp10_cv2.ghatREL1,0.0662376726861268,0.257366805719244,asi,cs2,a2,sp10,cv2.ghatREL1
asi_cs2_a2_sp10_cv3.ghatREL1,0.172608153157753,0.415461373845696,asi,cs2,a2,sp10,cv3.ghatREL1
asi_cs2_a2_sp10_cv4.ghatREL1,0.00700777116662388,0.0837124313744612,asi,cs2,a2,sp10,cv4.ghatREL1
asi_cs2_a2_sp10_cv5.ghatREL1,0.00995733200115764,-0.0997864319492266,asi,cs2,a2,sp10,cv5.ghatREL1
asi_cs2_a2_sp1_cv1.ghatREL1,0.0237134584685889,0.153991748053553,asi,cs2,a2,sp1,cv1.ghatREL1
asi_cs2_a2_sp1_cv2.ghatREL1,0.0780845016820085,0.279436042202878,asi,cs2,a2,sp1,cv2.ghatREL1
asi_cs2_a2_sp1_cv3.ghatREL1,0.0175959753127632,0.132649822136191,asi,cs2,a2,sp1,cv3.ghatREL1
asi_cs2_a2_sp1_cv4.ghatREL1,0.0976088172002027,0.312424098302616,asi,cs2,a2,sp1,cv4.ghatREL1
asi_cs2_a2_sp1_cv5.ghatREL1,0.0125340106206302,0.111955395674484,asi,cs2,a2,sp1,cv5.ghatREL1
asi_cs2_a2_sp2_cv1.ghatREL1,0.133106536137993,0.36483768464619,asi,cs2,a2,sp2,cv1.ghatREL1
asi_cs2_a2_sp2_cv2.ghatREL1,0.373675630841658,0.611290136385054,asi,cs2,a2,sp2,cv2.ghatREL1
asi_cs2_a2_sp2_cv3.ghatREL1,0.000559120351512825,-0.0236457258614073,asi,cs2,a2,sp2,cv3.ghatREL1
asi_cs2_a2_sp2_cv4.ghatREL1,0.146544118773927,-0.382810813292842,asi,cs2,a2,sp2,cv4.ghatREL1
asi_cs2_a2_sp2_cv5.ghatREL1,0.385916146802334,0.621221495766473,asi,cs2,a2,sp2,cv5.ghatREL1
asi_cs2_a2_sp3_cv1.ghatREL1,0.0923089882764115,0.303823942895242,asi,cs2,a2,sp3,cv1.ghatREL1
asi_cs2_a2_sp3_cv2.ghatREL1,0.0800405353301032,0.282914360416899,asi,cs2,a2,sp3,cv2.ghatREL1
asi_cs2_a2_sp3_cv3.ghatREL1,0.101498510301713,0.318588308482457,asi,cs2,a2,sp3,cv3.ghatREL1
asi_cs2_a2_sp3_cv4.ghatREL1,0.0153464767205922,0.123880897319128,asi,cs2,a2,sp3,cv4.ghatREL1
asi_cs2_a2_sp3_cv5.ghatREL1,0.142397933038138,0.377356506553336,asi,cs2,a2,sp3,cv5.ghatREL1
asi_cs2_a2_sp4_cv1.ghatREL1,0.183971686047004,0.42891920689916,asi,cs2,a2,sp4,cv1.ghatREL1
asi_cs2_a2_sp4_cv2.ghatREL1,0.130935342999053,-0.361849890146525,asi,cs2,a2,sp4,cv2.ghatREL1
asi_cs2_a2_sp4_cv3.ghatREL1,0.030772231817112,-0.175420157955441,asi,cs2,a2,sp4,cv3.ghatREL1
asi_cs2_a2_sp4_cv4.ghatREL1,0.117660467288806,0.343016715757127,asi,cs2,a2,sp4,cv4.ghatREL1
asi_cs2_a2_sp4_cv5.ghatREL1,0.158221282237454,0.397770388839409,asi,cs2,a2,sp4,cv5.ghatREL1
asi_cs2_a2_sp5_cv1.ghatREL1,0.040828280985734,-0.202060092511446,asi,cs2,a2,sp5,cv1.ghatREL1
asi_cs2_a2_sp5_cv2.ghatREL1,0.24576471323296,0.495746622008622,asi,cs2,a2,sp5,cv2.ghatREL1
asi_cs2_a2_sp5_cv3.ghatREL1,0.151958384056879,0.389818398817808,asi,cs2,a2,sp5,cv3.ghatREL1
asi_cs2_a2_sp5_cv4.ghatREL1,0.141527091104434,0.376200865369065,asi,cs2,a2,sp5,cv4.ghatREL1
asi_cs2_a2_sp5_cv5.ghatREL1,0.31193947969259,0.558515424757983,asi,cs2,a2,sp5,cv5.ghatREL1
asi_cs2_a2_sp6_cv1.ghatREL1,0.00175202102979817,-0.0418571502828152,asi,cs2,a2,sp6,cv1.ghatREL1
asi_cs2_a2_sp6_cv2.ghatREL1,0.279571597895071,0.528745305317287,asi,cs2,a2,sp6,cv2.ghatREL1
asi_cs2_a2_sp6_cv3.ghatREL1,0.0866371135737859,0.294341831165375,asi,cs2,a2,sp6,cv3.ghatREL1
asi_cs2_a2_sp6_cv4.ghatREL1,0.0428135042096667,0.20691424361234,asi,cs2,a2,sp6,cv4.ghatREL1
asi_cs2_a2_sp6_cv5.ghatREL1,0.0240104257318879,0.154952979099751,asi,cs2,a2,sp6,cv5.ghatREL1
asi_cs2_a2_sp7_cv1.ghatREL1,0.0487969521544423,-0.220900321761745,asi,cs2,a2,sp7,cv1.ghatREL1
asi_cs2_a2_sp7_cv2.ghatREL1,0.332433500640532,0.576570464592605,asi,cs2,a2,sp7,cv2.ghatREL1
asi_cs2_a2_sp7_cv3.ghatREL1,0.291920700202309,0.540296863032082,asi,cs2,a2,sp7,cv3.ghatREL1
asi_cs2_a2_sp7_cv4.ghatREL1,0.372319112555792,0.610179574023739,asi,cs2,a2,sp7,cv4.ghatREL1
asi_cs2_a2_sp7_cv5.ghatREL1,0.0419341962438547,0.204778407660219,asi,cs2,a2,sp7,cv5.ghatREL1
asi_cs2_a2_sp8_cv1.ghatREL1,0.12059619366852,0.347269626757826,asi,cs2,a2,sp8,cv1.ghatREL1
asi_cs2_a2_sp8_cv2.ghatREL1,0.00749693134168379,0.0865848216587861,asi,cs2,a2,sp8,cv2.ghatREL1
asi_cs2_a2_sp8_cv3.ghatREL1,0.121652969284241,0.348787857134162,asi,cs2,a2,sp8,cv3.ghatREL1
asi_cs2_a2_sp8_cv4.ghatREL1,0.0307839516605221,-0.175453559839982,asi,cs2,a2,sp8,cv4.ghatREL1
asi_cs2_a2_sp8_cv5.ghatREL1,0.205178637115552,0.45296648564276,asi,cs2,a2,sp8,cv5.ghatREL1
asi_cs2_a2_sp9_cv1.ghatREL1,0.0414552884533127,-0.203605718125284,asi,cs2,a2,sp9,cv1.ghatREL1
asi_cs2_a2_sp9_cv2.ghatREL1,0.0116898255504484,0.108119496625023,asi,cs2,a2,sp9,cv2.ghatREL1
asi_cs2_a2_sp9_cv3.ghatREL1,0.0885864691965789,0.297634791643348,asi,cs2,a2,sp9,cv3.ghatREL1
asi_cs2_a2_sp9_cv4.ghatREL1,0.00422356566397388,-0.0649889657093716,asi,cs2,a2,sp9,cv4.ghatREL1
asi_cs2_a2_sp9_cv5.ghatREL1,0.339533642763967,0.582695154230724,asi,cs2,a2,sp9,cv5.ghatREL1
asi_cs2_d2_sp10_cv1.ghatREL1,0.204092180590687,0.451765625729412,asi,cs2,d2,sp10,cv1.ghatREL1
asi_cs2_d2_sp10_cv2.ghatREL1,0.14084228487434,0.375289601340538,asi,cs2,d2,sp10,cv2.ghatREL1
asi_cs2_d2_sp10_cv3.ghatREL1,0.0173486994656633,0.131714461869847,asi,cs2,d2,sp10,cv3.ghatREL1
asi_cs2_d2_sp10_cv4.ghatREL1,0.00605196747462816,0.0777943923083673,asi,cs2,d2,sp10,cv4.ghatREL1
asi_cs2_d2_sp10_cv5.ghatREL1,0.0138716984545928,-0.117778174780359,asi,cs2,d2,sp10,cv5.ghatREL1
asi_cs2_d2_sp1_cv1.ghatREL1,0.0166970560947673,0.129217089019863,asi,cs2,d2,sp1,cv1.ghatREL1
asi_cs2_d2_sp1_cv2.ghatREL1,0.0728020115195518,0.269818478832625,asi,cs2,d2,sp1,cv2.ghatREL1
asi_cs2_d2_sp1_cv3.ghatREL1,0.100514204505831,0.317039752248564,asi,cs2,d2,sp1,cv3.ghatREL1
asi_cs2_d2_sp1_cv4.ghatREL1,0.0769281302810524,0.277359208033648,asi,cs2,d2,sp1,cv4.ghatREL1
asi_cs2_d2_sp1_cv5.ghatREL1,0.00831680018472426,0.0911964921733521,asi,cs2,d2,sp1,cv5.ghatREL1
asi_cs2_d2_sp2_cv1.ghatREL1,0.0482553952147928,0.219671106918486,asi,cs2,d2,sp2,cv1.ghatREL1
asi_cs2_d2_sp2_cv2.ghatREL1,0.0872850712344082,0.295440469865603,asi,cs2,d2,sp2,cv2.ghatREL1
asi_cs2_d2_sp2_cv3.ghatREL1,0.0813493232071618,0.285218027493288,asi,cs2,d2,sp2,cv3.ghatREL1
asi_cs2_d2_sp2_cv4.ghatREL1,0.164937256376816,-0.40612468082698,asi,cs2,d2,sp2,cv4.ghatREL1
asi_cs2_d2_sp2_cv5.ghatREL1,0.559263978615538,0.747839540687398,asi,cs2,d2,sp2,cv5.ghatREL1
asi_cs2_d2_sp3_cv1.ghatREL1,0.00451266167081823,0.0671763475549113,asi,cs2,d2,sp3,cv1.ghatREL1
asi_cs2_d2_sp3_cv2.ghatREL1,0.0386089675608774,0.196491647560087,asi,cs2,d2,sp3,cv2.ghatREL1
asi_cs2_d2_sp3_cv3.ghatREL1,0.0627927632142331,0.250584842347324,asi,cs2,d2,sp3,cv3.ghatREL1
asi_cs2_d2_sp3_cv4.ghatREL1,0.0762104614637144,0.276062423128745,asi,cs2,d2,sp3,cv4.ghatREL1
asi_cs2_d2_sp3_cv5.ghatREL1,0.000394669807292404,0.0198662982785521,asi,cs2,d2,sp3,cv5.ghatREL1
asi_cs2_d2_sp4_cv1.ghatREL1,0.060099428992969,0.245151848846728,asi,cs2,d2,sp4,cv1.ghatREL1
asi_cs2_d2_sp4_cv2.ghatREL1,0.13220730679698,-0.363603227154243,asi,cs2,d2,sp4,cv2.ghatREL1
asi_cs2_d2_sp4_cv3.ghatREL1,0.00105761969831063,0.0325210654547268,asi,cs2,d2,sp4,cv3.ghatREL1
asi_cs2_d2_sp4_cv4.ghatREL1,0.248859371659337,0.498858067649844,asi,cs2,d2,sp4,cv4.ghatREL1
asi_cs2_d2_sp4_cv5.ghatREL1,1.06425507416831e-05,-0.00326229225264738,asi,cs2,d2,sp4,cv5.ghatREL1
asi_cs2_d2_sp5_cv1.ghatREL1,0.0110587209517481,0.105160453364124,asi,cs2,d2,sp5,cv1.ghatREL1
asi_cs2_d2_sp5_cv2.ghatREL1,0.193489338899916,0.439874230775021,asi,cs2,d2,sp5,cv2.ghatREL1
asi_cs2_d2_sp5_cv3.ghatREL1,0.228681536337739,0.478206583327476,asi,cs2,d2,sp5,cv3.ghatREL1
asi_cs2_d2_sp5_cv4.ghatREL1,0.0925576464312979,0.304232881903482,asi,cs2,d2,sp5,cv4.ghatREL1
asi_cs2_d2_sp5_cv5.ghatREL1,0.250556169269153,0.500555860288492,asi,cs2,d2,sp5,cv5.ghatREL1
asi_cs2_d2_sp6_cv1.ghatREL1,0.00181600562797352,-0.0426146175387451,asi,cs2,d2,sp6,cv1.ghatREL1
asi_cs2_d2_sp6_cv2.ghatREL1,0.180807803308953,0.425215008329848,asi,cs2,d2,sp6,cv2.ghatREL1
asi_cs2_d2_sp6_cv3.ghatREL1,0.112058595657464,0.334751543174133,asi,cs2,d2,sp6,cv3.ghatREL1
asi_cs2_d2_sp6_cv4.ghatREL1,0.0183206604836959,0.135353834388598,asi,cs2,d2,sp6,cv4.ghatREL1
asi_cs2_d2_sp6_cv5.ghatREL1,0.004864408125434,0.0697453089851497,asi,cs2,d2,sp6,cv5.ghatREL1
asi_cs2_d2_sp7_cv1.ghatREL1,0.0357594317701543,-0.189101644017587,asi,cs2,d2,sp7,cv1.ghatREL1
asi_cs2_d2_sp7_cv2.ghatREL1,0.159556650914691,0.399445429207409,asi,cs2,d2,sp7,cv2.ghatREL1
asi_cs2_d2_sp7_cv3.ghatREL1,0.171916925760158,0.414628660080509,asi,cs2,d2,sp7,cv3.ghatREL1
asi_cs2_d2_sp7_cv4.ghatREL1,0.277850208365287,0.527114985904677,asi,cs2,d2,sp7,cv4.ghatREL1
asi_cs2_d2_sp7_cv5.ghatREL1,0.055572007069974,0.235737156744485,asi,cs2,d2,sp7,cv5.ghatREL1
asi_cs2_d2_sp8_cv1.ghatREL1,0.10118179250427,0.318090855738216,asi,cs2,d2,sp8,cv1.ghatREL1
asi_cs2_d2_sp8_cv2.ghatREL1,0.0130461299114266,0.114219656414413,asi,cs2,d2,sp8,cv2.ghatREL1
asi_cs2_d2_sp8_cv3.ghatREL1,0.000878867964301381,0.0296457073503295,asi,cs2,d2,sp8,cv3.ghatREL1
asi_cs2_d2_sp8_cv4.ghatREL1,0.0296330523159778,-0.172142534883096,asi,cs2,d2,sp8,cv4.ghatREL1
asi_cs2_d2_sp8_cv5.ghatREL1,0.0283769674706878,0.168454645144287,asi,cs2,d2,sp8,cv5.ghatREL1
asi_cs2_d2_sp9_cv1.ghatREL1,0.000335620020111781,-0.0183199350466038,asi,cs2,d2,sp9,cv1.ghatREL1
asi_cs2_d2_sp9_cv2.ghatREL1,0.048271914730107,0.219708704265687,asi,cs2,d2,sp9,cv2.ghatREL1
asi_cs2_d2_sp9_cv3.ghatREL1,0.0730965456553667,0.270363728438869,asi,cs2,d2,sp9,cv3.ghatREL1
asi_cs2_d2_sp9_cv4.ghatREL1,0.00896263945978594,-0.0946712176946401,asi,cs2,d2,sp9,cv4.ghatREL1
asi_cs2_d2_sp9_cv5.ghatREL1,0.200551415224295,0.447829672112395,asi,cs2,d2,sp9,cv5.ghatREL1
asi_cs3_a2_sp10_cv1.ghatREL1,0.171364174209334,0.413961561270288,asi,cs3,a2,sp10,cv1.ghatREL1
asi_cs3_a2_sp10_cv2.ghatREL1,0.00145277239407837,-0.0381152514628773,asi,cs3,a2,sp10,cv2.ghatREL1
asi_cs3_a2_sp10_cv3.ghatREL1,0.278333275331188,0.527573004740754,asi,cs3,a2,sp10,cv3.ghatREL1
asi_cs3_a2_sp10_cv4.ghatREL1,0.00182869979954766,0.042763299680306,asi,cs3,a2,sp10,cv4.ghatREL1
asi_cs3_a2_sp10_cv5.ghatREL1,0.0171870779923838,-0.131099496537492,asi,cs3,a2,sp10,cv5.ghatREL1
asi_cs3_a2_sp1_cv1.ghatREL1,0.00646047738341536,0.0803770948928571,asi,cs3,a2,sp1,cv1.ghatREL1
asi_cs3_a2_sp1_cv2.ghatREL1,0.0650406975732322,0.255030777697972,asi,cs3,a2,sp1,cv2.ghatREL1
asi_cs3_a2_sp1_cv3.ghatREL1,0.0857454933973868,0.292823314299573,asi,cs3,a2,sp1,cv3.ghatREL1
