file,genotype,ghat,V1,V2,trait,mode,tsf
asi_BPHmin_a2,LH123HTxLH82,1.14628697,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH123HTxMO17,2.80187357,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH123HTxPH207,1.412948554,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH123HTxPHG35,1.437121635,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH123HTxPHG39,2.2009670933,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH123HTxPHG47,1.789728587,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH123HTxPHG84,2.321445694,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH123HTxPHJ40,1.540509169,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH123HTxPHZ51,1.262147789,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH82xMO17,2.688610141,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH82xPH207,1.750687455,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH82xPHG35,1.573547607,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH82xPHG39,2.20280534711,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH82xPHG47,1.335802202,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH82xPHG84,2.443543916,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH82xPHJ40,1.657157903,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,LH82xPHZ51,1.47020561,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,MO17xPH207,2.685060864,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,MO17xPHG35,3.041374092,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,MO17xPHG39,3.072976952,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,MO17xPHG47,2.922629361,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,MO17xPHG84,3.146905666,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,MO17xPHJ40,2.93551672,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,MO17xPHZ51,2.717109387,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PH207xPHG35,1.886974817,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PH207xPHG39,2.061426794,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PH207xPHG47,1.819670861,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PH207xPHG84,2.1532066328,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PH207xPHJ40,2.089486097,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PH207xPHZ51,1.12757814,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG35xPHG39,2.504153733,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG35xPHG47,1.4450751,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG35xPHG84,2.445815106,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG35xPHJ40,1.898511713,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG35xPHZ51,1.649791365,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG39xPHG47,2.2330980164,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG39xPHG84,2.729796534,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG39xPHJ40,2.487523591,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG39xPHZ51,2.1458477949,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG47xPHG84,2.696925943,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG47xPHJ40,1.666098898,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG47xPHZ51,1.601859336,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG84xPHJ40,2.662946706,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHG84xPHZ51,2.2010117819,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_a2,PHJ40xPHZ51,1.839595114,Fix,2.21121264,asi,a2,BPHmin
asi_BPHmin_d2,B73xLH1,2.20795997123,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,B73xLH123HT,2.20795997123,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,B73xLH82,2.20795997123,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,B73xMO17,2.20795997123,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,B73xPH207,2.20795997123,Fix,2.21157527,asi,d2,BPHmin
asi_BPHmin_d2,B73xPHG35,2.20795997123,Fix,2.21157527,asi,d2,BPHmin
