file,R2,r,trait,cs,mode,cv,sp,type
gy_real_d2_cv1_sp9.ghatREL1,0.320637049152947,0.566248222207317,gy,real,d2,cv1,sp9.ghatREL1,real
gy_real_d2_cv2_sp10.ghatREL1,0.406267094980845,0.637390849464318,gy,real,d2,cv2,sp10.ghatREL1,real
gy_real_d2_cv2_sp1.ghatREL1,0.140143130322249,0.37435695575513,gy,real,d2,cv2,sp1.ghatREL1,real
gy_real_d2_cv2_sp2.ghatREL1,0.47792497238844,0.69132117889476,gy,real,d2,cv2,sp2.ghatREL1,real
gy_real_d2_cv2_sp3.ghatREL1,0.766441338273837,0.875466354735485,gy,real,d2,cv2,sp3.ghatREL1,real
gy_real_d2_cv2_sp4.ghatREL1,0.0512224757402755,0.22632382936906,gy,real,d2,cv2,sp4.ghatREL1,real
gy_real_d2_cv2_sp5.ghatREL1,0.126907469114576,0.35624074600553,gy,real,d2,cv2,sp5.ghatREL1,real
gy_real_d2_cv2_sp6.ghatREL1,0.323104399322573,0.568422729421135,gy,real,d2,cv2,sp6.ghatREL1,real
gy_real_d2_cv2_sp7.ghatREL1,0.175852489303433,0.419347695001931,gy,real,d2,cv2,sp7.ghatREL1,real
gy_real_d2_cv2_sp8.ghatREL1,0.381665271026941,0.617790636888372,gy,real,d2,cv2,sp8.ghatREL1,real
gy_real_d2_cv2_sp9.ghatREL1,0.0246221859400967,0.15691458166817,gy,real,d2,cv2,sp9.ghatREL1,real
gy_real_d2_cv3_sp10.ghatREL1,0.614423375158106,0.783851628280573,gy,real,d2,cv3,sp10.ghatREL1,real
gy_real_d2_cv3_sp1.ghatREL1,0.591899895553649,0.769350307437158,gy,real,d2,cv3,sp1.ghatREL1,real
gy_real_d2_cv3_sp2.ghatREL1,0.121552077336358,0.348643194880321,gy,real,d2,cv3,sp2.ghatREL1,real
gy_real_d2_cv3_sp3.ghatREL1,0.256208538082921,0.506170463463566,gy,real,d2,cv3,sp3.ghatREL1,real
gy_real_d2_cv3_sp4.ghatREL1,0.651149341753331,0.806938251512054,gy,real,d2,cv3,sp4.ghatREL1,real
